temiz_metin,konu_1_skor,konu_2_skor,konu_3_skor,dominant_konu,dominant_konu_skor
"Dün akşam saatlerinde, Osmaniye ilimiz Kadirli ilçesinde aşırı yağışlar nedeniyle dere yatağı taşmış, bazı evlerin zemin katlarını su basmış ve 8 araç suya kapılarak dere yatağına sürüklenmiştir.

Olay bölgesinde; AFAD, İtfaiye, Çevre Şehircilik ve İklim Değişikliği Müdürlüğü ve",0.991944432258606,0.0,0.0,1,0.99194443
"“Değil mi cephemizin sinesinde iman bir;  
Sevinme bir, acı bir, gaye aynı, vicdan bir; 
Değil mi sinede birdir vuran yürek, yılmaz! 
Cihan yıkılsa, emin ol, bu cephe sarsılmaz."" #BirOluruz #6Şubat #AsrınFelaketi #AsrınBirlikteliği #MehmetAkifErsoy",0.9962149262428284,0.0,0.0,1,0.9962149
"Bugün, 106 yıl önce karanlığa gömülmek istenen bir milletin kaderinin değiştiği gün. Bağımsızlık ruhunun yeniden dirildiği, milletin esarete başkaldırdığı gün. 

Samsun’da yakılan bağımsızlık ateşi Amasya, Sivas ve Erzurum’dan bütün vatan sathına yayıldı. Hiçbir zaman haksızlık",0.0,0.0,0.9893036484718323,3,0.98930365
"“4 ilde 6 ayrı organize suç örgütüne yönelik yaptığımız operasyonlarda 43 TUTUKLAMA""

 Denizli’de D.S.’nin,
 İzmir'de M.K.'nın (yurt dışı firar),
 Kırklareli’de N.G.'nin,
 İstanbul’da D.A. (yurt dışı firar), İ.A. (yurt dışı firar) ve B.G.’nin (yurt dışında tutuklu) (3",0.0,0.995861291885376,0.0,2,0.9958613
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 9 9 9 78 78 78 314 314 314 41 B 41 B 41 B,0.9779613018035889,0.010105136781930923,0.011933563277125359,1,0.9779613
"Cumhurbaşkanımız Sayın 
@RTErdogan
’ın ev sahipliğinde, 11 Ayın Sultanı, rahmet ve mağfiret ayı Ramazan-ı Şerif’in ilk iftarında aziz şehitlerimizin kıymetli aileleriyle bir ve beraber olmanın onurunu yaşadık.

Bizleri Ramazan ayına eriştiren, şehitlerimizin emanetleriyle bir kez",0.9963370561599731,0.0,0.0,1,0.99633706
"Medine Camii’nde cuma namazı  öncesi vatandaşlarımızla bir araya geldik. Sohbet ettik. Gönülden gelen selamları, duaları ve tebessümleri bize güç verdi. 

Allah birliğimizi, beraberliğimizi daim eylesin.

İstanbul

#TürkiyeninHuzuru
#HayırlıCumalar",0.0,0.0,0.9956008195877075,3,0.9956008
"Polis Akademimizi ziyaretimde, ülkemizin huzur ve güvenliğinin teminatı için canla başla çalışmaya hazırlanan kıymetli öğrencilerimizle bir araya geldim.

Polis Akademimiz, sadece bir eğitim kurumu değil;  aynı zamanda bilgiyle yoğrulan iradenin, vatan sevgisiyle büyüyen",0.0,0.0,0.9943544268608093,3,0.9943544
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 5 5 5 30 30 30 197 197 197 31 B 31 B 31 B,0.9860422015190125,0.0,0.0,1,0.9860422
"Saraçhane’de bu akşam gerçekleşen gösteri sonrası Sayın Cumhurbaşkanımıza, merhum annesine ve ailesine yapılan alçakça hakaretleri lanetliyorum.

Bu yapılanlar milli ve manevi değerlerimizle örtüşmeyen, aşağılık bir saldırıdır. Bu tür seviyesizliklere asla müsamaha",0.8364919424057007,0.0,0.1595345139503479,1,0.83649194
Busenaz Sürmeneli Dünya Şampiyonu Kadınlar Dünya Boks Şampiyonası finalinde Özbek rakibini yenerek 3. kez Dünya Şampiyonu olan Busenaz’ı yürekten tebrik ediyorum Nice şampiyonluklara,0.9948498606681824,0.0,0.0,1,0.99484986
"Sayın Cumhurbaşkanımız siyasi hayatı boyunca mazlum halkların yanında sağlam bir duruş sergilemiş ve sergilemeye devam etmektedir. 

Gazze’de yapılan soykırıma karşı en güçlü sesin sahibi Sayın Cumhurbaşkanımızdır; Türkiye’dir. Bunu da tüm dünya liderleri yakinen bilmektedir.",0.11260173469781876,0.14732544124126434,0.7400729060173035,3,0.7400729
"Cumhurbaşkanımız Sayın 
@RTErdogan
’ın teşrifleriyle, Konya’mızda, AK Parti’mizin,
yepyeni bir kongre heyecanını hep birlikte yaşıyoruz.

Coşkumuz büyük!
Kararlılığımız tam!
 
Azmimiz hiç eksilmesin!
Birliğimiz, beraberliğimiz daim olsun!
Kongremiz hayırlara vesile olsun!

Konya",0.0,0.0,0.9960370659828186,3,0.99603707
"Türk Devletler Teşkilatı İçişleri Bakanları 2. Toplantısı için bulunduğumuz Bakü’de, ömrünü Azerbaycan’ın bağımsızlığına adamış, Azerbaycan Milli Lideri merhum Haydar Aliyev’in kabrini ziyaret edip, dua ettik.

Ruhu şad, mekanı cennet olsun.

Bakü",0.0,0.7517495155334473,0.2460232526063919,2,0.7517495
"""Sınır Ötesine de Kaçsanız Türk Polisinden Kaçamazsınız"" Kırmızı Bültenle uluslararası seviyede aranan Ç.K. ve R.Ö.Y. ile Ulusal seviyede aranan E.Ç. isimli şahısları Gürcistan’dan ülkemize geri getirdik Emniyet Genel Müdürlüğü Interpol-Europol Daire Başkanlığı",0.9962160587310791,0.0,0.0,1,0.99621606
"2025 yılının ilk 4 ayında Trafik ekiplerimizce; Trafik Işık İhlali ile ilgili:

 369 bin 457 araca/sürücüye işlem yapıldı

“2024 yılında 137 vatandaşımız, yani her 3 günde 1 canımız “Kırmızı Işık İhlali” nedeniyle hayatını kaybetti.”

Lütfen trafik ışıklarına uyalım. Bir",0.1893787980079651,0.8089117407798767,0.0,2,0.80891174
"Cumhurbaşkanımız Sayın 
@RTErdogan
 :

Şunu milletimizin özellikle bilmesini isterim;

Şayet gerekli çağrı yapılır, terör örgütü ve bağlantılı yapılarda gereken adımları atarsa kazanan Türküyle Kürdüyle tüm Türkiye olacaktır.

Eğer örgüt bu çağrıya kulak tıkar ve ipe un sererse,",0.9235281348228455,0.07454927265644073,0.0,1,0.92352813
"Ramazan Bayramı tatilinin 5. günü (Çarşamba) 583 trafik kazası meydana geldi. Maalesef 
 13 vatandaşımız hayatını kaybetti, 
 959 vatandaşımız ise yaralandı. 

13 canımızı daha kaybettik. Bir evladın gülüşü, bir annenin duası, bir babanın bekleyişi yarım kaldı. Lütfen trafik",0.996658205986023,0.0,0.0,1,0.9966582
"AK Parti Şırnak İl Başkanımız Sayın İbrahim Halil Erkan ve AK Parti teşkilatımızın kıymetli mensuplarıyla geçen hafta bir araya geldik. 

Heyecanınız, coşkunuz için hepinize teşekkür ediyorum.

Terör perdesi kalktıkça tüm dünya Şırnak’ın güzelliklerine şahit oluyor. Şırnak’ta",0.0,0.0,0.9950549602508545,3,0.99505496
"Anayasa’mızın 34. Maddesi: “Herkes önceden izin almadan, SİLAHSIZ ve SALDIRISIZ toplantı ve gösteri yürüyüşü düzenleme hakkına sahiptir. 

Toplantı ve gösteri yürüyüşü hakkı ancak, millî güvenlik, kamu düzeni, suç işlenmesinin önlenmesi, genel sağlığın ve genel ahlâkın veya",0.5098658204078674,0.28292518854141235,0.20720896124839783,1,0.5098658
"İzmir'de Tefecilere ve dolandırıcılara yönelik Mali Suç Örgütlerine düzenlenen “HÜCRE-11” operasyonunda 23 şüpheli yakalandı.

Aziz Milletimizin Bilmesini İsterim ki;
Organize suç örgütleri gibi tefecilere de göz açtırmayacağız. Ülkemizin dört bir yanında kararlılıkla",0.0,0.9955769181251526,0.0,2,0.9955769
"Kahraman Şehit Polis Memurumuz Atakan Arslan’ın emaneti Eylül Asel kızımızın Yunus Polislerimizi çok sevdiğini öğrendik Eğitim öğretim döneminin ikinci yarısının ilk gününde bizler de Samsun Emniyet Müdürlüğümüzde görevli Yunus ekiplerimizle kızımızı evinden alarak, kortej",0.2326813042163849,0.7654534578323364,0.0,2,0.76545346
"Milletimizin başı sağ olsun   

Şırnak Bölge Trafik Denetleme Şube Müdürlüğü kadrosunda görevli Polis Memuru Zeki BACAK; 20.04.2025 günü bir kazaya müdahale ettiği esnada başka bir aracın çarpması sonucu yaralanmış kaldırıldığı hastanede yapılan tüm müdahalelere rağmen",0.9967533349990845,0.0,0.0,1,0.99675333
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 7 7 7 37 37 37 225 225 225 35 B 35 B 35 B,0.9860416054725647,0.0,0.0,1,0.9860416
"“Siber Suçlarla Mücadele Kapsamında 170 Tutuklama”

25 il merkezli “Nitelikli Dolandırıcılık, Yasa Dışı Bahis, Çevrimiçi Çocuk Müstehcenliği ve Tacizi, Nitelikli Hırsızlık” suçlarına yönelik 10 gündür devam eden operasyonlarımız sonrası; 334 şüpheliyi yakaladık Şüphelilerden;",0.0,0.9955775737762451,0.0,2,0.9955776
"Şırnak Seslice Üs Bölgesindeyiz.
Şırnak #CanlıYayın",0.012974321842193604,0.010109484195709229,0.9769162535667419,3,0.97691625
"Şunu açık ve net bir şekilde ifade etmek isterim:
“Sürücü affı” konusu, kesinlikle gündemimizde yok

19 Nisan 2025 itibari ile “ehliyeti geçici olarak geri alınıp teslim edilmeyen” sürücü sayısı 689 bin 946

Peki bu sürücülerin ehliyetleri geçici olarak neden geri alındı?",0.0,0.0,0.9968682527542114,3,0.99686825
"Cumhurbaşkanımız Sayın 
@RTErdogan
 :

""Muhalefetin ekonomimize zarar verme girişimlerini boşa çıkardık.

Milletimiz sırf yolsuzluklarını gözlerden kaçırmak için ülkesine ve milletine kasteden kifayetsiz muhterislerin boykot çağrılarına prim vermedi.

Gezi olaylarında 'tüketmeyin,",0.0,0.8248185515403748,0.1727944016456604,2,0.82481855
"27 Mayıs 1960…
Türk siyasi tarihine kara bir leke, Aziz Milletimizin istiklal ve istikbaline kurulmuş alçak bir pusudur.
Bu darbe; sadece bir iktidarı değil, millet iradesini ve devletimizin bekasını da hedef aldı.

Ne zaman Türkiye kalkınma yoluna girse, kirli eller devreye",0.24689610302448273,0.0,0.750508189201355,3,0.7505082
"Motosiklet kazalarının önlenmesine yönelik hazırlanan eylem planı ile ilgili çalışmalarımızı açıklıyoruz.
İstanbul #CanlıYayın

 https://x.com/i/broadcasts/1djGXVzzOqkxZ…",0.0,0.1150066927075386,0.8794763088226318,3,0.8794763
"Şehir içinde meydana gelen kazaların %52,3’üne yani her iki kazadan birine motosiklet türü araçlar karışmaktadır.

1 Ocak-10 Nisan 2025 tarihleri arasında trafik ekiplerimizce; Motosiklet ve sürücüleriyle ilgili toplam:
650 bin 760 adet işlem yapıldı.
2024 yılında",0.0,0.9962247014045715,0.0,2,0.9962247
AK Parti Diyarbakır 8'inci Olağan İl Kongresi https://x.com/i/broadcasts/1nAKEprYpZyxL…,0.01087226066738367,0.0,0.9806562066078186,3,0.9806562
"33 yıl önce bugün dünyanın en büyük katliamlarından biri Azerbaycan’da, Hocalı’da yaşandı.

Kadınlar, çocuklar, yaşlılar acımasızca öldürüldü. İnsanlık tarihine kara bir leke olarak geçen #HocalıKatliamı ’nda hayatını kaybeden kardeşlerimize Allah’tan rahmet diliyorum.

Mekanları",0.6880326867103577,0.0,0.310172438621521,1,0.6880327
"Ramazan Bayramı tatilinin 7. günü (Cuma) 580 trafik kazası meydana geldi. Maalesef 5 vatandaşımız hayatını kaybetti, 855 vatandaşımız ise yaralandı. 

Bayram tatilinin ilk 7 gününde (Cumartesi, Pazar, Pazartesi, Salı, Çarşamba, Perşembe ve Cuma) maalesef 62",0.9962158203125,0.0,0.0,1,0.9962158
"Ramazan Bayram tatili süresince trafik tedbirlerimiz 8 Nisan tarihine kadar sürecek.
 
Bu 14 gün boyunca, trafik tedbirleri kapsamında, 47 bin 749’u polis, 21 bin 262’si jandarma olmak üzere, toplam 69 bin 11 personelimiz görev başında.

Birleşmiş Milletler tarafından “Bir halk",0.43964308500289917,0.24724198877811432,0.3131149113178253,1,0.43964309
"Ağrı ve Muğla’da göçmen kaçakçılığı organizatörleri ve düzensiz göçmenlere yönelik düzenlediğimiz operasyonlarda; 
 42 göçmen kaçakçılığı organizatörü ve
 433 düzensiz göçmen yakalandı

 MASAK raporlarına istinaden yapılan mali takip sonucu şüphelilerin; göçmen",0.8014371395111084,0.1962006837129593,0.0,1,0.80143714
"Sayın Cumhurbaşkanımız 
@RTErdogan
’ın riyasetinde gerçekleşen iftar programına İçişleri Bakanlığı ailemizin mensuplarıyla katıldık. 
 
Asırlık birer çınar olan kurumlarımızla, Emniyetimizle, Jandarmamızla, Sahil Güvenliğimizle ve korucularımızla hainlerin, suçta kibirlenenlerin",0.7026925683021545,0.0,0.295305997133255,1,0.70269257
"“Mersin’de Emniyetimiz tarafından 24 paket halinde 28 kg KOKAİN,
Jandarmamız tarafından 680 litre Sıvı Metamfetamin Ele Geçirildi”

Mersin'de Emniyetimiz ve Jandarmamız tarafından düzenlediğimiz 2 ayrı operasyonda; 28 kg kokain, 680 litre sıvı metamfetamin, 3,5 kg kristal",0.0,0.9954198598861694,0.0,2,0.99541986
Yatırım Değerlendirme Koordinasyon Toplantısı ile ilgili basın açıklamamızı gerçekleştiriyoruz. Konya #CanlıYayın,0.0,0.0,0.9893060922622681,3,0.9893061
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 0:07 / 0:24 98 98 98 142 142 142 1 B 1 B 1 B 108 B 108 B 108 B,0.9897868633270264,0.0,0.0,1,0.98978686
"“Kırmızı Bültenle Aradığımız Suçluları Yurtdışında Ortak Operasyonlarla Yakalayıp Tek Tek Ülkemize Getirmeye Devam Ediyoruz”

Kırmızı Bültenle Uluslararası Seviyede Aradığımız A.H., T.H.C. ve F.M. isimli şahıslar yurtdışında yakalandı A.H. ve T.H.C. isimli şahısların",0.9940457940101624,0.0,0.0,1,0.9940458
"“DEAŞ Terör Örgütü mensubu 210 şüpheli Yakalandı.”

49 ilde DEAŞ Terör Örgütüne yönelik Emniyetimiz tarafından son 2 hafta içerisinde düzenlediğimiz operasyonlarda; 210 şüpheli Terör Örgütü mensubu yakalandı Cumhuriyet Başsavcılıkları ile MİT Başkanlığı, Emniyet Genel",0.0,0.9959903359413147,0.0,2,0.99599034
"Cumhurbaşkanımız Sayın @RTErdogan :

""Bir polisimizin ücretini kendi cebinden ödeyerek engelli bir vatandaşımızdan satın aldığı pamuk şekeri çocuklara vermesi ana muhalefet aktörleri tarafından eleştiri konusu yapılıyor.

Emniyet güçlerimize baltayla, havai fişekle, yanıcı",0.9963362812995911,0.0,0.0,1,0.9963363
Anadolu ismiyle müsemma bir yurt. Burada bir evladı düşünen binlerce ana var.Hele o evlat canını vatana siper etmişse.Selma ve Sebahat Hanımların anne kokan bereleri kuzularına ulaştı.Elleri dert görmesin.Allah onları başımızdan eksik etmesin.Mehmetçiğimizin ayağına taş değmesin.,0.6924088597297668,0.0,0.30290499329566956,1,0.69240886
"2025 yılında “Standart Dışı Işık (Far) Kullanan” 26 bin 822 sürücüye/araca işlem yapıldı.

2918 sayılı Karayolları Trafik Kanunu 64.maddesine göre; Aracın, mevzuatta belirtilen standart dışı far, sis lambası, LED, neon, renkli ampul veya diğer ışık kaynaklarını yetkisiz şekilde",0.0,0.35143303871154785,0.6467581391334534,3,0.64675814
201 Bininci Konut Teslim ve Malatya Çevre Yolu ile Diğer Projelerin Resmî Açılış Töreni,0.1987869292497635,0.0,0.7969115376472473,3,0.79691154
"Ülkemizde muhalefetin, özellikle de insanlık düşmanı kimi faşist çevrelerin iddia ettiği gibi bir göçmen sayısı asla yoktur ve olmamıştır.

Türkiye’de hâlihazırda 2 milyon 768 bini geçici koruma statüsündeki Suriyeli kardeşlerimiz…",0.21521252393722534,0.0,0.7813368439674377,3,0.78133684
AK Parti Konya 8'inci Olağan İl Kongresi https://x.com/i/broadcasts/1MYxNMonMXpJw…,0.010871113277971745,0.0,0.980658233165741,3,0.98065823
"Trendyol Süper Lig 2024-2025 sezonunu şampiyon olarak tamamlayan Galatasaray Spor Kulübü’nü; yöneticilerini, teknik heyetini, futbolcularını ve sarı kırmızılı camiayı gönülden tebrik ediyorum. 

Şampiyonlar Ligi’nde @GalatasaraySK ’ya başarılar diliyorum.",0.9957975149154663,0.0,0.0,1,0.9957975
"Son bir haftadır Jandarma tarafından düzenlenen “HÜCRE” operasyonlarında 9 ayrı Organize Suç Örgütü çökertildi.

Kırşehir’de M.C.K.’nın elebaşılığını yaptığı, 
Kahramanmaraş’da M.Y.’nin elebaşılığını yaptığı,
Aksaray’da Y.T.’nin elebaşılığını yaptığı,
İstanbul’da A.A.’nın",0.0,0.9952520728111267,0.0,2,0.9952521
"İstanbul’da Uyuşturucu Madde Ticareti yapan organize suç örgütü üyesi şahıslara yönelik düzenlenen “NARKOKAPAN-15” operasyonumuzda; 
 365 Kg KOKAİN ele geçirildi. 
 
 Zehir Taciri 12 Şüpheli yakalandı.

Her sokakta, her caddede, her köşe başında biz varız! Zehir",0.0,0.9959900975227356,0.0,2,0.9959901
Ziraat Türkiye Kupasını kazanan Galatasaray futbol takımını tebrik ediyorum Galatasaray’a Avrupa kupalarında yürekten başarılar diliyorum. @GalatasaraySK,0.9929417371749878,0.0,0.0,1,0.99294174
"“YENİ GELİŞME”
“Yakalanan Şüpheli Sayısı 602 Oldu”

Bugün NARKOKAPAN-ANKARA operasyonumuzla 626 farklı adrese, eşzamanlı olarak düzenlediğimiz baskınlarlarda yakalanan şüpheli sayısı 602’ye yükseldi. 

Operasyonumuz hala devam ediyor.

#TürkiyeninHuzuru",0.0,0.9952520132064819,0.0,2,0.995252
"MOTOFEST heyecanı büyük bir coşkuyla devam ediyor.

Valimiz Sayın 
@DrOsmanVarol
, Motofest etkinlikleri kapsamında Türkiye’nin dört bir tarafından İlimize gelen yüzlerce motosiklet tutkunu ile birlikte Valilik önünden Beşpınar etkinlik alanına kortej gerçekleştirdi.",0.0,0.691422700881958,0.3064216077327728,2,0.6914227
"77 İlde Emniyetimiz tarafından Uyuşturucuya yönelik son 2 haftadır devam eden “NARKOKAPAN-9” operasyonlarında; 
 1 Ton 50 Kg Uyuşturucu Madde ile
 13 Milyon 835 Bin 786 adet Uyuşturucu Hap ele geçirildi

 2 bin 795 şüpheli yakalandı

Her sokakta, her caddede, her köşe",0.0,0.9962247014045715,0.0,2,0.9962247
Cumhurbaşkanımız Sayın @RTErdogan ‘ın teşrifleriyle 81 il valimizle birlikte Cumhurbaşkanlığı Külliyesi’ndeyiz. Ankara #CanlıYayın,0.0,0.0,0.9893062710762024,3,0.9893063
"Cumhurbaşkanımız Sayın 
@RTErdogan
’ın güçlü liderliğinde, MHP Genel Başkanı Sayın Devlet Bahçeli’nin kararlılığıyla tarihi bir kapı aralandı. Terör bitiyor. Bugün gelinen nokta, Türk’üyle Kürt’üyle 86 milyonun dirayeti ve millet iradesinin zaferidir.

Bu kardeşliğin, huzurun,",0.7819886803627014,0.0,0.21633100509643555,1,0.7819887
"Manisa Emniyet Müdürlüğünün DEAŞ Terör Örgütüne yönelik düzenlediği “GÜRZ-38"" operasyonlarında; 23 Şüpheli Terör Örgütü Mensubu yakalandı Şüphelilerden; 13’ü TUTUKLANDI. 10’u hakkında adli kontrol kararı verildi.

Tüm Terör odaklarına karşı “Terörü kaynağında yok etme”",0.0,0.9959895610809326,0.0,2,0.99598956
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 6 6 6 54 54 54 289 289 289 67 B 67 B 67 B,0.9779613018035889,0.010105136781930923,0.011933563277125359,1,0.9779613
"Aile ve Sosyal Hizmetler Bakanımız Sayın @MahinurOzdemir ile Bakan Yardımcılarımızın, Jandarma Genel Komutanımızın, Emniyet Genel Müdürümüzün, ilgili birim amirlerimizin ve sivil toplum kuruluşlarımızın katılımıyla “Kadına Yönelik Şiddetle Mücadele” konulu toplantımızı",0.9959474205970764,0.0,0.0,1,0.9959474
"Cumhurbaşkanımız Sayın 
@RTErdogan
 ‘ın teşrifleriyle 201 Bininci Konut Anahtar Teslimi ve Kura Çekimi törenindeyiz.
Malatya #CanlıYayın",0.0,0.0,0.9921216368675232,3,0.99212164
"“6 il merkezli yaptığımız operasyonlarda 7,5 Milyar TL’lik hesap hareketi bulunan 102 şüpheli yakalandı.”

6 il merkezli “Nitelikli Dolandırıcılık, Yasa Dışı Bahis, Müstehcenlik ve Bilişim Sistemine Girme” suçlarına yönelik Jandarmamız tarafından düzenlediğimiz operasyonlarda;",0.0,0.9941824078559875,0.0,2,0.9941824
"İstanbul'da meydana gelen depreme ilişkin değerlendirme toplantımızın basın açıklamasını gerçekleştiriyoruz.
İstanbul #CanlıYayın",0.0,0.0,0.9901841878890991,3,0.9901842
"Hakkari'de düzenlenen “NARKOKAPAN-13” operasyonunda; 175,5 Kg Esrar  ele geçirildi. Zehir Taciri Yabancı Uyruklu 2 Şüpheli yakalandı. Yaptığımız her bir operasyon, ele geçirdiğimiz her bir madde; “geleceğimize sahip çıkma mücadelesidir.” Uyuşturucuya karşı",0.0,0.9955769181251526,0.0,2,0.9955769
"Türkiye dış politikada kalıpları yıkmaya, ezberleri bozmaya, tarihî mirasıyla uyumlu yepyeni bir başarı hikâyesi yazmaya devam ediyor.",0.0,0.524168848991394,0.46761417388916016,2,0.52416885
"Mübarek #Ramazan ayının müjdecisi, arınma, bağışlanma ve kurtuluş vesilesi #BeratKandili’ne erişmenin mutluluğunu yaşıyoruz.

Bu kutlu gecenin ülkemize, başta Filistinli kardeşlerimiz olmak üzere tüm İslam alemine ve insanlığa hayırlar getirmesini diliyorum.

Gecemiz mübarek",0.9959468841552734,0.0,0.0,1,0.9959469
"18 Ocak 2025 tarihinde Hakkari Yüksekova’da boş arazide 12 yaşındaki Eslem kızımız, sahipsiz köpeklerin saldırısına uğramış ve maalesef hayatını kaybetmişti.

Bu elim olay sonrası hemen Bakanlığımızca Mülkiye Müfettişi görevlendirilmişti. Mülkiye Müfettişi tarafından yürütülen ön",0.24518951773643494,0.7522516250610352,0.0,2,0.7522516
"Dün akşam çöken Taşoluk Apartmanında arama kurtarma çalışmalarımız devam ediyor. 

Ekiplerimiz; şükürler olsun enkaz altında kalan 3 kardeşimizi sağ olarak kurtardı.

Kendilerini hastanede ziyaret ettik.

Konya",0.9954640865325928,0.0,0.0,1,0.9954641
"Bu sabah gerçekleştirilen “NARKOKAPAN-ANKARA” ve bir süredir devam eden operasyonlar ile ilgili basın açıklamamızı gerçekleştiriyoruz.
Ankara #CanlıYayın",0.0,0.37729158997535706,0.618281364440918,3,0.61828136
"Güngören Haznedar Mahallemizdeki 24’er derslikli ilkokul ve imam hatip ortaokulu ile zemin altı otoparkı projelerinin temel atma törenine katıldık.
 
Bu projeleri; İstanbul Valiliğim döneminde adım adım takip etmiştim. Hamd olsun bugün; İstanbul Valiliğimiz, İl Milli Eğitim",0.10131899267435074,0.0,0.895230233669281,3,0.89523023
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 7 7 7 25 25 25 251 251 251 37 B 37 B 37 B,0.9779613018035889,0.010105137713253498,0.011933564208447933,1,0.9779613
"İzmir’de B.A.’nın,
 Tekirdağ’da N.K.’nin,
 Malatya’da S.A.‘nın(yurt dışı firar),
 Bursa’da B.B.’nin (yurt dışında tutuklu) ve A.A.’nın (yurt dışı firar) (2 ayrı örgüt)
 Aydın’da Z.A.Ö.’nün (yurt dışı firar),
 İstanbul’da G.Ç., İ.A. (yurt dışı firar) ve D.A.’nın (yurt",0.0,0.9959888458251953,0.0,2,0.99598885
"İçişleri Bakanımız Sayın 
@AliYerlikaya
’nın ev sahipliğinde, 81 ilimizin valileriyle bir araya geldik. Toplantıda, kültür ve turizm alanında yürüttüğümüz çalışmaların detaylarını paylaştık ve tarihî ile kültürel mirasımızı koruma hedeflerimizin yanı sıra turizm potansiyelimizi",0.0,0.0,0.9959015846252441,3,0.9959016
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 7 7 7 56 56 56 261 261 261 38 B 38 B 38 B,0.9779613018035889,0.010105136781930923,0.011933563277125359,1,0.9779613
SSB takip ediyor SSB takip ediyor Mahinur Özdemir Göktaş Mahinur Özdemir Göktaş @MahinurOzdemir Takip et Takip et T.C. Aile ve Sosyal Hizmetler Bakanı / Minister of Family and Social Services of the Republic of Türkiye,0.9952767491340637,0.0,0.0,1,0.99527675
"Devletimizin toprak bütünlüğü, milletimizin birlik ve beraberliği, üniter yapımız, bayrağımız, resmî dilimiz asla tartışma konusu değildir.

Ne yapılıyorsa tek millet, tek bayrak, tek vatan, tek devlet diyerek sembolleştirdiğimiz ilkelerimiz çerçevesinde yapılmaktadır.",0.9924759268760681,0.0,0.0,1,0.9924759
"Edirne'de son 1 hafta içinde Yasa Dışı yollarla yurt dışına kaçmaya çalışan;
 14'ü FETÖ Terör Örgütü üyesi,
 3'ü PKK/KCK Terör Örgütü üyesi ve 
 8'i Asayiş suçlarından (Kasten öldürme, hırsızlık ve uyuşturucu madde ticareti) aranan toplam: 25 şüpheli, SINIR BÖLGESİNDE",0.0,0.9963303804397583,0.0,2,0.9963304
"İtalya adli makamlarınca; “İnsan Ticareti ve Göçmen Kaçakçılığı” suçundan Kırmızı Bültenle aranan suç örgütü elebaşı ""Assad Ali Gomaa Khodır"" İstanbul'da yakalandı 

Emniyet Genel Müdürlüğü Interpol Europol Daire Başkanlığı, İstihbarat Başkanlığı, Göçmen Kaçakçılığıyla",0.8379323482513428,0.16008417308330536,0.0,1,0.83793235
"Cumhurbaşkanımız Sayın @RTErdogan ’ın teşrifleriyle AK Parti’mizin 8. Olağan Büyük Kongresi gerçekleşti.

Kongre sonrası Merkez Karar ve Yönetim Kurulu (MKYK) üyelerimiz de belirlendi. Türkiye Yüzyılı vizyonuyla, Büyük ve Güçlü Türkiye’yi inşa etmek için canla başla çalışmaya",0.0,0.0,0.9961647987365723,3,0.9961648
Kabine Toplantısı Sonrası Millete Sesleniş https:// MYxNMgrkywJw …,0.010875672101974487,0.9791167378425598,0.010007580742239952,2,0.97911674
Ali Yerlikaya Ali Yerlikaya @AliYerlikaya · 7 7 7 47 47 47 248 248 248 37 B 37 B 37 B,0.9779613018035889,0.010105136781930923,0.011933563277125359,1,0.9779613
"“Kırmızı Bültenle Aradığımız 2 Suçluyu Daha Ülkemize Getirdik. Bizden kaçamayacalar. Bu kabine dönemimizde 333 suçlunun ülkemize iadesini sağladık”

 Kırmızı Bültenle Uluslararası Seviyede Aradığımız M.S. ve H.A. isimli şahıslar Gürcistan’da yakalandı ve ülkemize iadeleri",0.996086061000824,0.0,0.0,1,0.99608606
"“GEREĞİ YAPILDI”
İstanbul Şişli'de öldürülen hamile kadın Kader Küçükcoşkun ve Gültekin Gezer'in cinayet şüphelileri yakalandı Edirne Uzunköprü İlçe Emniyet Müdürlüğü ekiplerimizce bir araca yapılan operasyonda;

6 Nisan 2025 tarihinde İstanbul Şişli’de Gültekin Gezer ve Kader",0.14165464043617249,0.0,0.8567175269126892,3,0.8567175
"Ramazan Bayramı tatilinin 4. günü (Salı) 647 trafik kazası meydana geldi. Maalesef 
 7 vatandaşımız hayatını kaybetti, 
 1.165 vatandaşımız ise yaralandı. 

Bayramlar sevdiklerimizle bir arada olmanın en güzel zamanı. Bu güzel anları acıya dönüştürmemek için lütfen trafik",0.9964508414268494,0.0,0.0,1,0.99645084
AK Parti 8'inci Olağan Büyük Kongresi #AdındaAK,0.01087245438247919,0.0,0.98065584897995,3,0.98065585
"Valilerimiz bulundukları ilin her şeyi… 

Şehirlerimizin huzuru, güvenliği için fedakarca çalışıyorlar. 

Bizler de her şehrimizde olduğu gibi özellikle de deprem bölgesinin yeniden ayağa kaldırılmasında büyük katkılar sunan valilerimizle sahada her daim omuz omuzayız.",0.08464452624320984,0.0,0.9129935503005981,3,0.91299355
Cumhurbaşkanımız Sayın @RTErdogan ‘ın teşrifleriyle 201 Bininci Konut Anahtar Teslimi ve Kura Çekimi törenindeyiz. Malatya #CanlıYayın,0.0,0.0,0.9921216368675232,3,0.99212164
