temiz_metin,konu_1_skor,konu_2_skor,konu_3_skor,dominant_konu,dominant_konu_skor
Genel Merkezimizde eski Yunanistan Başbakanı George Papandreou ile ortak açıklama yapıyoruz,0.2061041295528412,0.012892537750303745,0.7810033559799194,3,0.78100336
"Özgür Özel ( @eczozgurozel ), önceki gün Volkswagen’e boykot sebeplerini anlatmak üzere mektup yazacağını söyledi . @herkesicinCHP ’nin boykot listesindeki tek yabancı şirket olan @VW ’e bu meseleyi @welt gazetesi adına sordum. Yanıtlar ilginç, ama satır aralarını okumak gerekir. /2",0.9940647482872009,0.0,0.0,1,0.99406475
Genel Merkezimizde İstanbul Büyükşehir Belediye Başkanımız Ekrem İmamoğlu ile birlikte açıklama yapıyoruz https:// lDxLlPbYezxm …,0.5325572490692139,0.0,0.45938682556152344,1,0.53255725
"Kurban Bayramı, dayanışmanın, paylaşmanın bayramıdır.

Ben de bu yıl kurban bağışımı İstanbul Vakfı’na yapacağım.

Geçim sıkıntısının arttığı, milyonların tenceresini kaynatamadığı bu günlerde herkesi dayanışmaya, İstanbul Vakfı’na kurban bağışı yapmaya davet ediyorum.",0.0,0.9834669828414917,0.0,2,0.983467
Trabzon Meydanı'nda açıklama yapıyorum,0.02994937263429165,0.024816647171974182,0.9452340006828308,3,0.945234
fatih portakal fatih portakal @fatihportakal Takip et Takip et Resmi hesaptır / AGUİ NO SE RİNDE NADİE,0.9542938470840454,0.02481161616742611,0.020894501358270645,1,0.95429385
"Filistin’de, İsrail askerleri tarafından şehit edilen Ayşenur Ezgi Eygi’nin anısını Didim’de yaşatıyoruz.

Bir gün bu töreni Filistin’de yapana kadar “mücadeleye devam” diyoruz.

Cumhuriyet Halk Partisi; emperyalizme teslim olmayanların, “Yaşasın tam bağımsız Türkiye” diyenlerin",0.2692964971065521,0.7254850268363953,0.0,2,0.725485
Bolu'da iftar programındayız https://x.com/i/broadcasts/1YqKDZMdVezJV…,0.9405683279037476,0.03226397931575775,0.027167730033397675,1,0.9405683
"Gazi Mustafa Kemal Atatürk’ün partisini Cumhuriyet’in ikinci yüzyılının ilk seçiminde iktidar yapacak Cumhurbaşkanını belirlemek isteyen herkesi baba ocağına davet ediyoruz. 

Biz hazırız. Bugün #Başlıyoruz
Yolumuz açık olsun!",0.0,0.9919435381889343,0.0,2,0.99194354
Partimizin grup toplantısını gerçekleştiriyoruz https:// yoKMobjOQlJQ …,0.024343807250261307,0.9586878418922424,0.016968337818980217,2,0.95868784
"8 Mart Dünya Emekçi Kadınlar Günü'nde Kadın Kollarımızın düzenlediği ""Kadın Varsa Yaşam Var"" etkinliğindeyiz https://x.com/i/broadcasts/1MnGnwAapqVJO…",0.0,0.9834899306297302,0.0,2,0.98348993
"İbretiâlem için paylaşın saygıdeğer vatandaşlarım:

560 milyar yolsuzluk var dediler, İBB’nin 6 yıllık bütçesinin bile o kadar olmadığı açığa çıktı.
Terör bağlantısı var dediler, fos çıktı.
Evlerde para var dediler, çocukların kumbaraları çıktı.
Bedavaya villa aldı dediler,",0.759901225566864,0.0,0.2330816090106964,1,0.7599012
Beşiktaş Belediyemizin önündeyiz https://x.com/i/broadcasts/1LyGBgnAkNoJN…,0.9405695796012878,0.03226325660943985,0.027167141437530518,1,0.9405696
"Biz korkuyu evde bıraktık. 
Çünkü Cumhuriyeti korkmayanlar kurdu, korkmayanlar koruyor!

Denizin mavi, yüreklerin kırmızı-beyaz olduğu güzel İzmir’de bir araya gelen, Cumhuriyet’e sahip çıkan milyonlara teşekkür ediyorum. 

Ve hep birlikte Türkiye’nin dört bir yanına",0.0,0.9896699786186218,0.0,2,0.98967
"Özgür Özel, 04.17 Belgesi Film Atölyesi galasında - Adıyaman / Canlı",0.4439730942249298,0.024811256676912308,0.5312157273292542,3,0.5312157
"Turpun büyüğü sensin Erdoğan, sensin!",0.8510210514068604,0.080876924097538,0.06810208410024643,1,0.85102105
İzmir'de Engellilik Çalıştayı'ndayız https://x.com/i/broadcasts/1rmxPovbaEjJN…,0.0390843003988266,0.9337391257286072,0.02717658318579197,2,0.9337391
"Bu iktidar gidecek, yerine halkı, yerine işçiyi, emekçiyi yerine emekliyi, köylüyü ve esnafı savunan bir iktidar gelecek! 

Kırmızı kartı çekiyoruz, Tayyip Bey’i yolluyoruz. Seni göndereceğiz, halkın iktidarını kuracağız!",0.986195981502533,0.0,0.0,1,0.986196
"Ey Erdoğan!

Hiçbir suçu olmayan arkadaşlarımıza “ahtapot” diyorsun, “suç örgütü” diyorsun. Kul hakkına girmekten çekinmiyorsun.

Eğer kendine güveniyorsan, cesaretin varsa, yargılamayı TRT’den canlı yayınlayalım.

Kim masum, kim iftiracı tüm Türkiye’ye görsün!

Hodri meydan!",0.0,0.9238086938858032,0.0677085742354393,2,0.9238087
"İlk adım Samsun'a yakışır dedik. Samsun ayağa kalktı, Karadeniz ayağa kalktı!

Ekrem Başkanı alacağız ve 100 yıl sonra bir kez daha Türkiye’yi, Samsun’dan başlayarak kurtaracağız.

Söz veriyoruz!",0.0,0.9873009324073792,0.0,2,0.98730093
"Siyasi saikle söylemiyorum ama 2025 yılında böyle bir ölümün mazereti olamaz.

Burada da karne sevincini yaşayan küçücük evlatlar, ana babalar yanarak, boğularak hayatlarını kaybetti. 

Acımız çok büyük. Milletimizin bir kere daha başı sağ olsun.",0.4618341624736786,0.5329476594924927,0.0,2,0.53294766
Kurucumuz Gazi Mustafa Kemal Atatürk'ün annesi Zübeyde Hanım'ı vefatının 102'nci yıldönümünde saygı ve rahmetle anıyorum.,0.013899538666009903,0.9764086604118347,0.0,2,0.97640866
Cumhuriyet Halk Partisi’nin 21. olağanüstü kurultayında genel başkanlığa yeniden seçilen Sayın Özgür Özel’i tebrik ediyorum.,0.0,0.0,0.9834461808204651,3,0.9834462
Hatay Defne Belediyemizin önündeyiz https:// vAxRDagzWyGl …,0.9628790616989136,0.020152471959590912,0.01696847192943096,1,0.96287906
"Halk TV’deyiz. Adaletsizliklere, hukuksuzluklara karşı mücadeleyi dayanışma içinde hep birlikte vereceğiz. https:// RDGlyAXjYoJL …",0.9839560985565186,0.0,0.0,1,0.9839561
"“Hiç dinlenmemek üzere yola çıkanlar, asla yorulmazlar.”

Ayağa kalkın!
Bu yürüyüş iktidar yürüyüşüdür! #31Mart",0.0,0.9834770560264587,0.0,2,0.98347706
Ankara'da gazetecilerin sorularını yanıtlıyorum https://x.com/i/broadcasts/1YqxooPBzOyxv…,0.954303503036499,0.02480744756758213,0.020889025181531906,1,0.9543035
"2 ay geçti;
Ne para dolu ayakkabı kutuları,
Ne dolar fışkıran para kasaları,
Ne 300 bin euroluk “hediye” saatler,
Ne milyon dolarlık off-shore hesapları,
Ne telefon tapeleri,
Ne de önceki olaylarda etrafa saçılan skandal e-mailler,
ÇIKTI!

Oysa en büyük hayaliniz tüm bunları",0.7769359946250916,0.21430979669094086,0.0,1,0.776936
"301 canımızı, yerin yedi kat dibinde alın teriyle ekmeğini kazanmaya çalışırken göz göre göre gelen bir faciada yitirdik.

11 yıl sonra yüreğimiz ilk günkü gibi yanıyor. 301 madencimiz, bugün de mücadelemizde yaşıyor.

Unutmadık, unutturmayacağız. Emekçinin hakkını savunmak, iş",0.19420631229877472,0.8002560138702393,0.0,2,0.800256
İzmir İl Başkanlığımızın düzenlediği Korkusuz Kentler Çalıştayındayız https://x.com/i/broadcasts/1eaKbarjOMBxX…,0.9730032682418823,0.014658172614872456,0.01233858522027731,1,0.97300327
"CHP’nin ahlakında aileyle uğraşmak yoktur!

CHP’nin dostluğu da düşmanlığı da merttir. Aileyle, kadınla çocukla uğraşanlar namerttir!",0.3958960473537445,0.3279523253440857,0.2761516571044922,1,0.39589605
"Ülkeyi yöneteceksin; 4 çocuktan biri okula aç gidecek, 3 çocuktan biri okulda hiçbir şey yemeden evine dönecek.

Asgari ücretliden 2,5, emekliden 5 çeyrek altın çalacaksın. Halkın yoksulluğu üstüne kurduğun iktidarın sürecek öyle mi!

Tüm bu hesapların altında kalacaksın Erdoğan!",0.4268893599510193,0.5678918361663818,0.0,2,0.56789184
Silivri Cezaevi'nde İstanbul Büyükşehir Belediye Başkanımız Ekrem İmamoğlu'nu ziyaretimizin ardından açıklama yapıyorum https:// YqxoonVLMlxv …,0.2612757980823517,0.0,0.7306686639785767,3,0.73066866
"Demokrasimiz, diploma cenderesinden çıkarılmalı! 
Hukuk zamanlaması şaibeli girişimlerle gölgelenmemeli. 
Ülkenin geleceği, diplomaların etrafında dönen siyasi hesaplarla çizilmemeli. 
Halkın iradesi, siyasi mühendisliklere kurban edilmemeli. 

Aslolan diploma değil milletin",0.7178305387496948,0.011520263738930225,0.2706491947174072,1,0.71783054
"Grand Kartal Otel'de 78 yurttaşımızın can verdiği yangın faciasında, bilirkişi heyeti ön raporunu hazırlandı.

İçişleri Bakanı yangın faciasının yaşandığı gün, ""Kimler sorumluysa adaletten kaçamayacak"" demişti.

Adalet Bakanı dün, ""Kimin kusuru varsa hesap vermeli"" demişti.",0.0,0.9846358895301819,0.0,2,0.9846359
İstanbul Büyükşehir Belediyemizdeyiz,0.9405666589736938,0.032264623790979385,0.02716876193881035,1,0.94056666
"Genel Başkanımız Özgür Özel, Beylikdüzü'nde düzenlediğimiz ""Millet İradesine Sahip Çıkıyor” mitingimizde konuştu.",0.5010445713996887,0.4880978763103485,0.010857472196221352,1,0.5010446
Yeniden Refah Partisi Genel Başkanı Fatih Erbakan ile ortak açıklama yapıyoruz https:// DXxyqBPjoPxM …,0.010520052164793015,0.0,0.9807709455490112,3,0.98077095
"İstanbul Pendik’teyiz.  Mitingde değil, adalet için eylemdeyiz!",0.9542916417121887,0.02481842413544655,0.02088996022939682,1,0.95429164
"“Korkma. Ne ile karşılaşırsan karşılaş. Sevgiyle yürüyen, her fırtınalardan geçer sağ salim.”

Biz, kendimizi millete emanet edenleriz. Güzel ülkemiz için hapiste de dışarıda da olsak bu fırtınadan sağ salim geçeceğiz.

Bu milletin birliğini, dirliğini, huzurunu bozmak",0.0,0.3875001072883606,0.6027515530586243,3,0.60275155
"Şubat ayında baba evinin kapılarını açıyoruz dedik. 230 bin yeni yol arkadaşımızın katılımıyla 1 milyon 750 bine ulaştık.

Şimdi hep birlikte, 23 Mart’ta Türkiye Cumhuriyeti’nin baharı için sandığa gidiyoruz. Gelin, seçin, tarihe geçin!",0.0,0.987982451915741,0.0,2,0.98798245
"Cumhuriyet Halk Partisi olarak, ülkemizin tüm sorunlarının demokratik yollardan çözümü konusunda tarihsel tutarlılığımızı sürdürüyoruz. Aynı şekilde, terörün ve şiddetin her türlüsüne her zaman karşı olduk, bundan sonra da karşı olmaya devam edeceğiz.

Kürt meselesinin, Türkiye",0.1272326409816742,0.8691973686218262,0.0,2,0.86919737
"Cumhuriyet Halk Partisi var oldukça, bu meydanlar doldukça, artık hiçkimse bu millete istikamet çizemeyecek!

Yarın akşam Pendik Sahil, Tören Alanı’nda buluşuyoruz! 21 Mayıs Çarşamba 20.30 Pendik Sahil, Tören Alanı",0.0,0.0,0.9909971952438354,3,0.9909972
"Tüm Türkiye’ye ilan ve ifşa ederiz ki:

“Kanal İstanbul gündemimizde yok” açıklamaları yalandır. 

“Hükümet Kanal İstanbul’dan vazgeçti” ifadeleri tamamen aldanmadır, aldatmacadır. 

19 Mart darbe girişiminin siyasi hedefi
İMAMOĞLU
Maddi hedefi  
KANAL İSTANBUL’dur.

Tarih 27",0.9861953258514404,0.0,0.0,1,0.9861953
"Ben Türkiye’nin onurlu, şerefli subaylarına kefil oldum; sen Zekeriya Öz'e kefil oldun.

Benim kefil olduklarım başı dik, alnı açık hepsi buradalar; senin kefil oldukların sıçan gibi kaçtılar. 

Bir zamanlar ‘Milletim ve rabbim beni affetsin’ diyordun; bugün yine aynı yolda",0.2516419291496277,0.49860990047454834,0.24974818527698517,2,0.4986099
"Cumhuriyet Halk Partisi var oldukça, bu meydanlar doldukça, artık hiçkimse bu millete istikamet çizemeyecek!

Yarın akşam Pendik Sahil, Tören Alanı’nda buluşuyoruz!

21 Mayıs Çarşamba
20.30
Pendik Sahil, Tören Alanı",0.0,0.0,0.9909971952438354,3,0.9909972
"Artık o eski siyaset bitmiştir.

Yozgat da, Konya da, İstanbul da, Van da hiç kimsenin değil, milletin kalesidir, kardeşliğin kalesidir!

Biz barıştan yanayız. Kimse merak etmesin. Eğer bu iktidar şahsi çıkarı için bu milletin barış taleplerini heba ederse, biz buradayız. Biz",0.07262500375509262,0.5382428169250488,0.38913217186927795,2,0.5382428
İstanbul Ataşehir'de Kırmızı Bayrak Projesi'nin tanıtım etkinliğini gerçekleştiriyoruz,0.6121439933776855,0.36068597435951233,0.027170054614543915,1,0.612144
Silivri Cezaevi'nde Cumhurbaşkanı adayımız Ekrem İmamoğlu ile görüştükten sonra açıklama yapıyorum https:// LyGBWObMbaJN …,0.010518994182348251,0.0,0.980759859085083,3,0.98075986
"Biz korkuyu evde bıraktık Sayın Erdoğan!

Bu memleket için ölümü de mezarı da göze aldık. Korkutamazsınız!

Şu mübarek günde ettiğin tehditleri milletin vicdanına havale ediyorum.",0.0,0.0,0.9821874499320984,3,0.98218745
Gazetecilerin sorularını yanıtlıyorum,0.9405711889266968,0.032262369990348816,0.027166450396180153,1,0.9405712
"İktidar, kendinden olmayan herkese açıkça düşman hukuku uyguluyor.

Son olarak Sn. Suat Toktaş’ı gazetecilik yaptığı için tutuklamak sadece basın özgürlüğüne değil, halkın haber alma hakkına da açık bir saldırıdır. 

Bu hukuksuzluk, sadece gazetecileri değil, tüm toplumu",0.9907238483428955,0.0,0.0,1,0.99072385
"Yalanlarla örülen duvarlar, er ya da geç hakikatle yıkılır.

Bu video; iftiraların, kumpasların, yalanların sadece kısa bir özeti.

#GerçeklerOrtayaÇıkar",0.0,0.9856398701667786,0.0,2,0.98563987
"Geleceğimizi geri alacağız!

Eninde sonunda o sandığı getireceğiz. Zengin, güçlü, adil Türkiye’yi hep birlikte kuracağız.

30 Nisan Çarşamba
20.30
Başakşehir İkinci Kısım Mahallesi Mustafa Kemal Atatürk Bulvarı İETT İşletmeleri Müdürlüğü Boğazköy Peron Amirliği",0.0,0.9929736256599426,0.0,2,0.9929736
"Emeklileri, emekçileri, tüm ezilenleri bu iktidara kırmızı kart göstermeye davet ediyoruz. #İktidaraKırmızıKart",0.9825388789176941,0.0,0.0,1,0.9825389
Silivri Cezaevi'nde Cumhurbaşkanı adayımız Ekrem İmamoğlu ile görüştükten sonra açıklama yapıyorum https://x.com/i/broadcasts/1LyGBWObMbaJN…,0.011446373537182808,0.0,0.9790613651275635,3,0.97906137
Yenileceksiniz!,0.09764514863491058,0.8342472314834595,0.06810761988162994,2,0.83424723
İstanbul'da açıklama yapıyorum,0.03896145150065422,0.032263386994600296,0.9287751317024231,3,0.92877513
"Kurduğumuz her hayalde, bir çocuğun her gülümsemesinde, coşkuyla dalgalandırdığımız bayrağımızda O’nun izi var.

Millete ait olan egemenliğe, cumhuriyetimizin değerlerine ilelebet sahip çıkacağız.

23 Nisan Ulusal Egemenlik ve Çocuk Bayramımız kutlu olsun!",0.0,0.9879922270774841,0.0,2,0.9879922
Bolu'da gazetecilerin sorularını yanıtlıyorum https:// ypJdZzNLdgKW …,0.9628792405128479,0.020152419805526733,0.01696840487420559,1,0.96287924
"Hayatını kaybettiğini büyük bir üzüntüyle öğrendiğim, usta sanatçımız Edip Akbayram'a Allah'tan rahmet, ailesine, tüm sevenlerine ve milletimize başsağlığı diliyorum.

Eserleriyle nesiller boyu yaşamaya devam edecek.",0.0,0.9865091443061829,0.0,2,0.98650914
İstanbul Büyükşehir Belediyemizde açıklama yapıyorum,0.30767592787742615,0.02480829320847988,0.667515754699707,3,0.66751575
Ankara mitingimizi gerçekleştiriyoruz,0.03902381286025047,0.9338077902793884,0.027168354019522667,2,0.9338078
"Bu şarkıyı gencecik arkadaşlarımızı gözaltına alan, tutuklayan, hapishanelerde yer bırakmayan, İstanbul’un seçilmiş belediye başkanının bileğini bükemeyeceğini bildiği için bileğini kırmaya çalışan bu korkak rejimin sahiplerine yolluyoruz!",0.9787895679473877,0.011516659520566463,0.0,1,0.97878957
"Cumhurbaşkanı adayımız Ekrem İmamoğlu’na ve milletin iradesine sahip çıkmak için bu akşam Beylikdüzü’ndeyiz.

Türkiye Cumhuriyeti Devleti’ni bu suç örgütünün elinden kurtarıp güçlü bir hukuk devleti yapana kadar durmayacağız!

16 Nisan Çarşamba 
Beylikdüzü Yaşam Vadisi",0.0,0.0433775894343853,0.9523351192474365,3,0.9523351
"Tayyip Bey en son 21 yıl önce pazara çıktın, o zaman filede yazanlar bugün 40 kat zamlandı. Var mısın, fileyi ben tutayım, sen doldur, hesabı birlikte yapalım.

Ama yapamazsın...

Bu milletin senden göreceği kalmadı. Son istek sandık! Getir sandığı, al kırmızı kartı!",0.3778895437717438,0.42951247096061707,0.19259800016880035,2,0.42951247
"Bir çocuğun geleceği için direnen her anne, bu ülkenin kaderini değiştirir.

Annelerin ağlamadığı, evlatlarının geleceğinden endişe duymadığı, güven ve huzur içinde yaşadığı bir ülkeyi birlikte inşa edebiliriz.

Ekrem Başkanımızın özlem duyduğu Havva annemiz, cezaevindeki",0.0,0.9872840046882629,0.0,2,0.987284
"Asgari ücretli, emekli Ramazan'da bir lokma et için buz gibi havada saatlerce kuyrukta bekliyor. İnsanlar perişan...

Ne ambargo var ne savaş! Ama Erdoğan’ın aldığı ah var! O ah, sandıkta çıkacak. Bu kuyrukta bekleyenler, sandık kuyruğuna girip bu çileyi bitirecek!",0.7072908878326416,0.010402310639619827,0.2823067605495453,1,0.7072909
"Yılmak yok, mücadeleye devam!

Çünkü biliyoruz ki Gazi Mustafa Kemal Atatürk'ün dediği gibi, “Geldikleri gibi giderler.""",0.012562412768602371,0.9786832928657532,0.0,2,0.9786833
"Sayın Genel Başkanım; 

Tebrik mesajınız için teşekkür ederim.
Sizin şahsınızda, tüm DEVA Partilileri saygı ve hürmetle selamlıyorum.
Ağır ekonomik kriz altında geçim mücadelesi veren milletimizin menfaati için ortak aklı gözeterek çalışmaya devam edeceğiz.",0.9924861788749695,0.0,0.0,1,0.9924862
"Bugün Soma’daki programımıza başlarken, bizleri eczacı meslektaşlarımız karşıladı. Her birine çok teşekkür ediyorum.

Mesleği icra etmenin her geçen gün daha da zorlaştığı bir dönemde, büyük bir özveriyle sağlığımız için emek veren tüm meslektaşlarımın 14 Mayıs #EczacılıkGünü'nü",0.0,0.9933931231498718,0.0,2,0.9933931
"Suriye’de son günlerde meydana gelen olayları yakından ve üzüntüyle takip ediyoruz. İktidarın Suriye’de zafer söylemi etrafında oluşturduğu yalancı bahar havasının dağıldığı ve çatışmaların yeniden alevlendiği görülüyor. 

Lazkiye ve çevresindeki Alevilere yönelen şiddetin",0.5628930926322937,0.2720690965652466,0.1650378406047821,1,0.5628931
Paşakapısı Cezaevi çıkışında açıklama yapıyorum https:// LyGBgnnbdrJN …,0.5122321844100952,0.016970910131931305,0.4707969129085541,1,0.5122322
"Bugün sandıklardan da meydanlardan da milyonlar olup taştık. Ekrem Başkan’ı almadan, onu Cumhurbaşkanı yapmadan durmayacağız!",0.01390758715569973,0.9763991236686707,0.0,2,0.9763991
"Yarın, sesimiz Bursa’dan yükselecek!

Türkiye’nin her yerinde birleşen demokratlar, otokratların zulmüne galip gelecek!

Ant olsun ki millet kazanacak! 25 Mayıs Pazar 17.00 Kent Meydanı",0.0,0.0,0.989370584487915,3,0.9893706
"Bugün Trabzon’da Volkan Konak’ı sonsuzluğa uğurladık. O'nu toprağa verdik ama evlatları, eserleri bize emanet. 

Ortahisar’da en uygun yere adını vereceğiz. CHP’li belediyeler adını kültürle, sanatla yaşatacak. 

Ama esas borcumuzu, Volkan ağabeyin özlediği o aydınlık Türkiye’yi",0.9825353622436523,0.0,0.0,1,0.98253536
"Genel Başkanımız Özgür Özel, Genel Merkez'imizde çalışmalarını sürdüren Gençlik Kolları üyesi gençlerin oluşturduğu, Cumhurbaşkanlığı Ön Seçim Grup Sorumluları Arama Ekibi ile bir araya gelerek çalışmalarında başarılar diledi.",0.8566970825195312,0.13808497786521912,0.0,1,0.8566971
DEVA Partisi Genel Başkanı Ali Babacan ile ortak açıklama yapıyoruz,0.013899754732847214,0.011510059237480164,0.9745901226997375,3,0.9745901
"Ekrem İmamoğlu ona hiç yenilmedi. Bu yüzden Erdoğan'ın tercihi, bir kez daha milletin karşısına devleti dikmek, bu milletin istediğini cumhurbaşkanı seçebilme özgürlüğünü elinden almak olmuştur!

Ama unutmasın, günün sonunda kazanan yine millet iradesi olacak!",0.17031343281269073,0.3018760085105896,0.5278105139732361,3,0.5278105
Hatay Reyhanlı'da gazetecilerin sorularını yanıtlıyorum https:// dRJZYjPjYNGB …,0.9687457084655762,0.016967516392469406,0.014286816120147705,1,0.9687457
"Cumhuriyet Halk Partisi'nin 21. Olağanüstü Kurultayı'nda, yeniden Genel Başkanlığa seçilen Sayın Özgür Özel'i tebrik eder, partisine ve ülkemize hayırlı olmasını dilerim.",0.0,0.0,0.9834423065185547,3,0.9834423
"Bir darbe girişiminin en önemli ayağı halkın haber alma özgürlüğünü kısıtlamaktır. 

19 Mart cuntacıları da RTÜK’ün muhalif kanallara yönelik baskılarıyla yetinmiyorlar. 

BTK üzerinden sosyal medyada milletin sesini duyuran muhalif hesaplara, bağımsız haber platformlarına ve",0.7042146325111389,0.0,0.2907499670982361,1,0.70421463
"Cesaret, muhalefet belediye başkanlarını hapse atmakla, CHP’ye yargı gücüyle saldırmakla olmaz.

Cesaret, Bülent Ecevit’in Filistin için gösterdiği duruşu bugün Trump’a, Netanyahu’ya karşı gösterebilmektir!

Erdoğan’ı, Cumhuriyet Halk Partililerin cesaretini göstermeye davet",0.9851589798927307,0.0,0.0,1,0.985159
"Halk TV davasında, yayınlanan bir haber nedeniyle hedef tahtasına oturtulan gazetecilik beraat etti. 

Adalet katili seyyar giyotinin aksine yapılan işin gazetecilik olduğu mahkeme tarafından tescillendi.

Suat Toktaş, Barış Pehlivan, Kürşad Oğuz, Serhan Asker ve Seda Selek ile",0.8424025774002075,0.15266425907611847,0.0,1,0.8424026
Türkiye Kent Konseyleri Platformu'nun 32'nci Genel Kurulu'na katılıyoruz https://x.com/i/broadcasts/1vAxRDaEdpRGl…,0.015578566119074821,0.01289517804980278,0.9715262651443481,3,0.97152627
"Herkes bilsin ki; Beşiktaş Belediye Başkanımız Rıza Akpolat hakkında tek bir delil olmaksızın, sözde gizli tanık ifadesiyle verilen tutuklama kararı, hiçbir Cumhuriyet Halk Partiliye geri adım attırmayacak.

Bu kirli düzenin sahiplerinin, FETÖ’nün ruhunu diri tutanların attığı",0.6448922157287598,0.3498899042606354,0.0,1,0.6448922
Partimizin grup toplantısını gerçekleştiriyoruz https://x.com/i/broadcasts/1ynKODMldpqGR…,0.029946405440568924,0.9491649866104126,0.02088857814669609,2,0.949165
Saraçhane'deyiz https:// BRKjmaeBqgxw …,0.05574396997690201,0.04613354429602623,0.8981224894523621,3,0.8981225
"Kabullenmiyoruz, vazgeçmiyoruz! Hep birlikte yılmadan, korkmadan hak ve adalet için tek ses olmaya devam ediyoruz. 
@ekrem_imamoglu",0.9870967864990234,0.0,0.0,1,0.9870968
"Türkiye-AB ilişkileri çok boyutludur ve göç pazarlıklarına hapsedilemez. Ticaret, yatırım, eğitim gibi alanlarda güçlü iş birliği kurmalı, ilişkiler ilke, norm ve değerler temelinde inşa edilmelidir. 

Unutulmamalı ki kolay yoldan elde edilen pazarlıkçı kazançlar, kolay",0.5435424447059631,0.44676434993743896,0.0,1,0.54354244
Sosyal demokrasinin saygın isimlerinden Dışişleri Bakanımız #İsmailCem'i ölümünün 18'inci yıl dönümünde saygıyla anıyorum.,0.010513711720705032,0.9821528196334839,0.0,2,0.9821528
Partimizin grup toplantısını gerçekleştiriyoruz https:// yNxaLyrZQgJj …,0.024343321099877357,0.9586883187294006,0.016968417912721634,2,0.9586883
"Bir yerde facia oluyor, bir katliam oluyor. Ama işin ucu yukarılara gidiyor diye o çorap söküğü gibi çözülecek denklemler çözülmüyor.

Bu düzeni eninde sonunda değiştireceğiz, adaleti getireceğiz! Acıları ortak olanlar, hakkını arayanlar, korkmayanlar, sinmeyenler, susmayanlar",0.9839496612548828,0.0,0.0,1,0.98394966
Gençlik Kolları Genel Başkanımız Cem Aydın'ın duruşmasına ilişkin açıklama yapıyorum,0.3837425708770752,0.012892797589302063,0.6033646464347839,3,0.60336465
"Çağlayan Adliyesinden sesleniyorum.

Bugün bir demokrasi şölenini yaşayacağız. 

Üyelerimizi ön seçim sandığına, 
86 milyon yurttaşımızı dayanışma sandığına giderek Türkiye’ye sahip çıkmaya davet ediyorum.

Çağrımızdır:
Evlerinize, hepimizi birleştiren Türk Bayraklarını asın ve",0.624352216720581,0.26331576704978943,0.11233199387788773,1,0.6243522
"Millet 19 Mart’ta darbeyi püskürttü. Ama hâlâ ‘Bu darbe girişimi başarılı olabilir mi?’ diye RTÜK’ten demokrasiye ateş açanlar var. Bu darbe bastırıldı arkadaşlar! 

Ekrem İmamoğlu hücresinde demokrasi sarayında oturuyor. Erdoğan sarayında yerin yedi kat dibinde, stres içinde.",0.47664889693260193,0.518417477607727,0.0,2,0.5184175
"Ramazan ayının tüm İslam âlemine, ülkemize ve insanlığa sağlık, huzur, barış ve bereket getirmesini diliyorum.

Tüm sıkıntıları geride bırakma umuduyla, adalet ve refah dolu yarınlar için hayırlı Ramazanlar diliyorum. #Gazze",0.9927629828453064,0.0,0.0,1,0.992763
"Bir sonraki seçimlerde iktidara gelecek partinin Genel Başkanı olarak söz veriyorum:

Demokrasi ve özgürlük gelecek, kimse geleceğinden endişe etmeyecek.",0.42417722940444946,0.5702849626541138,0.0,2,0.57028496
"Meslek hayatı boyunca gerçekleri anlatma gayesinden vazgeçmemiş, gazetecilik ilkelerinden ödün vermemiş Milliyet gazetesinin genel yayın müdürü #Abdiİpekçi 'yi katledilişinin 46'ncı yılında saygıyla anıyorum.",0.0,0.1477908492088318,0.846130907535553,3,0.8461309
"İmamoğlu posterlerine yasak getirip, soruşturma açmışlar.

Cürmünüz kadar yer yakarsınız!

Bugün, Bursa Tophane 

#İmamoğluHeryerde",0.9861955046653748,0.0,0.0,1,0.9861955
"86 milyona söz veriyorum:

İktidar olduğumuzda, suçu günahı olmayan herkesin gönlü huzur içinde olacak. 

İktidar değişimini, rakiplerin dövüleceği bir sopa olarak gören varsa şimdiden bilsin ki; o sopayı 40 yerinden kıracağım!",0.0,0.9865168333053589,0.0,2,0.98651683
"İstanbul Vakfı’mız bu yıl da kurban bağışlarınızı ihtiyaç sahiplerinin evlerine ulaştırmak için hazırlıklarını yaptı. Milletimizden bu bayramda da adaleti, hayırseverliği büyütmek için tam destek bekliyorum. Yaradan'a yakınlaşmanın ve verdiği nimetlere şükretmenin en güzel",0.35220271348953247,0.6404627561569214,0.0,2,0.64046276
İstanbul Silivri'de Millet İradesine Sahip Çıkıyor Mitingini gerçekleştiriyoruz,0.015588796697556973,0.9735538959503174,0.010857338085770607,2,0.9735539
"Cumhurbaşkanı adayımız Ekrem İmamoğlu'na ve milletimizin iradesine sahip çıkmak için bu akşam Beyazıt Meydanı'nda buluşuyoruz!

Teslim olmayacağız. Asla sinmeyeceğiz. Hep birlikte kazanacağız!

7 Mayıs Çarşamba  
20.30
Beyazıt Meydanı İstanbul Üniversitesi Önü",0.12540756165981293,0.0,0.8708012104034424,3,0.8708012
"Yalanlarla örülen duvarlar, er ya da geç hakikatle yıkılır.

Bu video; iftiraların, kumpasların, yalanların sadece kısa bir özeti. #GerçeklerOrtayaÇıkar",0.0,0.9856398701667786,0.0,2,0.98563987
