temiz_metin,konu_1_skor,konu_2_skor,dominant_konu,dominant_konu_skor
"Chepe Mariscal ortak kararla (30-27, 30-27, 30-27) kazanıyor.",0.977304220199585,0.022695759311318398,1,0.9773042
"Magomed Ankalaev, Dağıstan'dan çıkan üçüncü UFC şampiyonu oldu",0.01948332041501999,0.9805166721343994,2,0.9805167
Şampiyon Magomed Ankalaev’in,0.06998363882303238,0.9300163388252258,2,0.93001634
"Fiziev, Justin Gaethje'yi görüyor ve dövüşü kabul ettiği için teşekkür ediyor.",0.030412428081035614,0.9695875644683838,2,0.96958756
Nina Drama ve Arman Tsarukyan,0.04888400807976723,0.9511159658432007,2,0.95111597
Alexander Volkanovski ve Diego Lopes ilk defa yüzleşti.,0.02564561739563942,0.9743543863296509,2,0.9743544
"Bu kartla Mirko Cro Cop, kafesin içine ilk defa adım atmış oldu.

Kartta dövüşen bazı isimler: 
-Anderson Silva
-Rampage Jackson
-Frankie Edgar
-Lyoto Machida",0.46438461542129517,0.5356153845787048,2,0.5356154
etkinliğinde herkesle fotoğraf çekildi.,0.03749772906303406,0.9625022411346436,2,0.96250224
Sizce,0.8898256421089172,0.11017438769340515,1,0.88982564
O an!,0.5298662185668945,0.47013381123542786,1,0.5298662
Ne zaman şu görüntüyü görsek bir şeyler oluyor.,0.04885449633002281,0.9511455297470093,2,0.9511455
#UFCVegas103,0.5298662185668945,0.47013381123542786,1,0.5298662
"'de yenmesinden sadece 49 gün sonraydı. 

UFC, dövüşün daha uzun bir hazırlık süreci gerektirmesi",0.01951500028371811,0.9804849624633789,2,0.98048496
2024 Yılının dövüşçüleri,0.8902348875999451,0.10976511985063553,1,0.8902349
Bu akşam Fight Night kartında ana maçta Azerbaycanlı Nazim Sadykov (9-1) Ismael Bonfim (20-4) ile karşılaşacak.,0.9845941662788391,0.015405870974063873,1,0.98459417
"Rafael Fiziev: ""İki kez üst üste kaybettim, sakatlıktan dönüyorum, uzun zamandır mücadele etmiyorum ve bahislerde hala favoriyim?""",0.030418727546930313,0.9695812463760376,2,0.96958125
Nakavt sonrası Mauricio Ruffy'den takla şov.,0.956701397895813,0.04329856485128403,1,0.9567014
'te karşılaşacak.,0.9375467896461487,0.06245323643088341,1,0.9375468
Alex Pereira,0.06997019052505493,0.9300298094749451,2,0.9300298
#GururumuzİboAslan,0.5298662185668945,0.47013381123542786,1,0.5298662
"Petr Yan ve Aljamain Sterling, çekim aralarında antremana devam ediyorlar.",0.0375087708234787,0.9624912142753601,2,0.9624912
Sırada ana kart var!,0.9667631983757019,0.033236779272556305,1,0.9667632
"Israel Adesanya bir daha UFC şampiyonu olmayı planlamıyor:

""Imavov dövüşünden sonra hiçbir şey beklemiyorum. Şampiyon olmayı beklemiyorum...

Bu oyun için şimdiye kadar yaptıklarım beni mutlu ediyor.""",0.0,0.9901041388511658,2,0.99010414
|,0.5298662185668945,0.47013381123542786,1,0.5298662
dövüşçülerini tanıyalım.,0.5298662185668945,0.47013381123542786,1,0.5298662
Rafael Fiziev en iyi dövüşçüyü yaratıyor,0.030407993122935295,0.9695920348167419,2,0.96959203
9 golfçü,0.5298662185668945,0.47013381123542786,1,0.5298662
ile canlı yayındayız. Sürpriz bir konuğumuz da olacak.,0.5732934474945068,0.4267065227031708,1,0.57329345
"Yeni raporlar, UFC PPV satışlarının daha önce tahmin edilenden çok daha hızlı bir şekilde, endişe verici bir oranda azaldığını gösteriyor.

Sizce PPV satışları neden azalıyor?",0.013123705983161926,0.9868762493133545,2,0.98687625
#UFC316,0.5298662185668945,0.47013381123542786,1,0.5298662
Charles Oliveira'nın Türk bir hayranına attığı mesaj.,0.037492476403713226,0.9625075459480286,2,0.96250755
İki efsane: Joanna Jędrzejczyk ve Zhang Weili,0.9566981196403503,0.04330188408493996,1,0.9566981
Sizce JDM'in Belal Muhammad karşısında şansı var mı?,0.9827463030815125,0.01725374162197113,1,0.9827463
Michael Johnson dövüşünde Khabib'in köşesinde yer alan Islam Makhachev'in maç sonu bağırmaktan sesi kısılıyor.,0.2391142100095749,0.7608857154846191,2,0.7608857
!,0.5298662185668945,0.47013381123542786,1,0.5298662
Up Close,0.5298662185668945,0.47013381123542786,1,0.5298662
"kartında ana maçta Henry Cejudo üçüncü rauntta gözüne gelen parmaktan dolayı göremediğini söyledi. 

3 raunt tamamlandığı için Song Yadong ortak kararla (29-28, 29-28, 30-27) kazanıyor!",0.9163859486579895,0.0836140438914299,1,0.91638595
"Islam'ın menajeri: Rizvan Magomedov: ""Ilia Topuria'nın Islam Makhachev'e meydan okumadan önce kendisinin gerçek bir hafif siklet olarak kanıtlaması gerek. Eğer bu mücadele gerçekleşirse, Makhachev'in hafif sıklet unvanını tüy sıklet bir dövüşçüye karşı savunduğu üçüncü sefer",0.05448358878493309,0.9455164074897766,2,0.9455164
Eyüpspordan Conor McGregor'lu paylaşım,0.9372544288635254,0.06274552643299103,1,0.9372544
Bu akşam 20:00'da  Youtube'da canlı yayındayız!,0.9730086922645569,0.02699129469692707,1,0.9730087
Sizce Craig'in rakibi kim olur? İbo Aslan vs. Paul Craig eşleşmesi görür müyüz?,0.27333584427833557,0.726664125919342,2,0.7266641
#UFC315,0.5298662185668945,0.47013381123542786,1,0.5298662
İbo Aslan’dan açıklama,0.12390416860580444,0.8760957717895508,2,0.8760958
#UFC298,0.5298662185668945,0.47013381123542786,1,0.5298662
"Jean Silva: ""Ben bir tetikçiyim. Bedelini öderlerse Gaethje ile dövüşürüm ve onu infaz ederim.""",0.02209392562508583,0.9779060482978821,2,0.97790605
04.00,0.5298662185668945,0.47013381123542786,1,0.5298662
Zlatan Ibrahimovic ve Usman Nurmagomedov,0.4813386797904968,0.5186612606048584,2,0.51866126
"John Castaneda, hastalığı nedeniyle Chris Gutierrez ile olan maçından çekildi.",0.025605861097574234,0.9743941426277161,2,0.97439414
"Ramazan ayında UFC şampiyonluğu kazanan ilk Müslüman dövüşçü,",0.022159626707434654,0.9778403639793396,2,0.97784036
Takedown ustası Petr Yan,0.04889841005206108,0.9511016011238098,2,0.9511016
Carli Judice ilk rauntta yenilgisiz Yuneisy Duben’i nakavt ediyor!,0.973008930683136,0.026991086080670357,1,0.97300893
"'da Gunnar Nelson ile karşılaşmasıyla 20. UFC maçına çıkacak. 

Holland'ın son beş yılda ortalama her 94 günde bir maç yaptığı anlamına geliyor.",0.42604318261146545,0.5739567875862122,2,0.5739568
Aleksandre Topuria'dan Suplex!,0.07000759243965149,0.9299923777580261,2,0.9299924
Amanda Lemos: 37 yaşındaki dövüşçü 5. sırada yer alıyor. Sert vuruşlarıyla bilinen dövüşçünün 14 galibiyetinden 8'i nakavtla.,0.609148383140564,0.3908516466617584,1,0.6091484
UFC ve MMA başta olmak üzere bütün dövüş sporları hakkında konuşabileceğimiz bir topluluk.,0.0156580600887537,0.9843419194221497,2,0.9843419
Manel Kape vs. Asu Almabayev yüzleşmesi.,0.025693736970424652,0.9743062853813171,2,0.9743063
kartının posteri,0.9370582699775696,0.06294173002243042,1,0.93705827
"Deiveson Figueiredo ve Cory Sandhagen maçı 3 Mayıs'ta gerçekleşecek karta ayarlanmaya çalışılıyor. 

via",0.9772464632987976,0.022753534838557243,1,0.97724646
"Muhammed Mokaev: ""Dana White ve Hunter'ı Power Slap gecesinde gördüm ama rahatsız etmek istemedim.

Elbette eğer şansım olsaydı gider konuşurdum. Sözleşmemi yenilemedikleri için onlara karşı hiçbir egom yok, bana bir platform sağladılar ve 7 dövüş verdiler. Bunları unutamam.""",0.010542343370616436,0.9894576072692871,2,0.9894576
Michael Chandler'dan göndermeli antreman videosu,0.12369825690984726,0.8763017058372498,2,0.8763017
Bryce Mitchell vs Jean Silva,0.037519704550504684,0.9624802470207214,2,0.96248025
"Bryce Mitchell'dan özür açıklaması:

""Duyarsız göründüğüm için üzgünüm. Kesinlikle kimseyi kırmak istemedim ama kırdığımı biliyorum. Holokost'ta birçok insanın öldüğünü biliyorum, bu bir gerçek. Hitler'in birçok kötü şey yaptı, sanırım bunda hemfikiriz. Kesinlikle bir nazi",0.01565326191484928,0.9843468070030212,2,0.9843468
TSİ 02.00,0.8902589678764343,0.10974103957414627,1,0.89025897
"Bo Nickal UFC'deki en iyi üç güreşçiyi açıkladı: ""Khabib, Khamzat, Islam""",0.07000713795423508,0.9299928545951843,2,0.92999285
Tüm imkanları değerlendiriyor,0.12377725541591644,0.8762227296829224,2,0.8762227
Ilia Topuria ve Alex Volkanovski bu sefer iki farklı köşede karşı karşıya.,0.019434409216046333,0.9805655479431152,2,0.98056555
Sıradaki rakibi kim olmalı?,0.9667593240737915,0.03324071690440178,1,0.9667593
Danny Barlow’un sıfırı gidiyor,0.9566807746887207,0.04331919923424721,1,0.9566808
Fighting Nerds bunu her maç yapıyor,0.7054922580718994,0.2945076823234558,1,0.70549226
Arkadaşımız Veli Işık (,0.5298662185668945,0.47013381123542786,1,0.5298662
Alex Pereira'nın ilginç antrenman yöntemleri.,0.03747892752289772,0.9625210762023926,2,0.9625211
"Fighting Nerds takımından olan Bruna Brasil’den Sean Strickland taklidi.

Bruna Brasil bu hafta sonu",0.3114747405052185,0.6885252594947815,2,0.68852526
Dövüşçümüz Kerim Engizek ortak kararla galip gelerek kemerini koruyor.,0.9772854447364807,0.022714579477906227,1,0.97728544
kartı,0.12434781342744827,0.8756521940231323,2,0.8756522
için açıklandı.,0.06998157501220703,0.9300183653831482,2,0.93001837
"de Magomed Ankalaev'e karşı kemerini korumak istediğini Hunter Campbell'dan istediğini açıkladı; bu, Jiri Prochazka'yı",0.022119363769888878,0.977880597114563,2,0.9778806
"Alexander Volkanovski kariyerinde en sert vuran kişi kim:

""Hatırladığım kadarıyla Topuria derdim.""",0.11762621998786926,0.8823737502098083,2,0.88237375
Pereira vs Ankalaev,0.06997697800397873,0.9300230145454407,2,0.930023
kartında kemer için mücadele edecek isimler posterleri imzalıyor,0.3208269476890564,0.6791730523109436,2,0.67917305
"İbo Aslan, Basın Toplantısına eldivenleriyle katıldı.",0.048841629177331924,0.951158344745636,2,0.95115834
"UFC 308 kartında olduğu gibi UFC, İbo Aslan'a olan ilginin farkına varırsa İboyu ana karta çekebilir.",0.24226878583431244,0.7577311992645264,2,0.7577312
Alex Pereira savaş boyalarını sürdü!,0.06997019052505493,0.9300298094749451,2,0.9300298
Hafif Siklette Ilıa Topuria ile karşılaşan Max Holloway.,0.03749505802989006,0.9625049233436584,2,0.9625049
51 SECOND KO,0.5298662185668945,0.47013381123542786,1,0.5298662
Yabancı bir içerik üreticisinden İbo Aslan taklidi,0.03748232498764992,0.9625176191329956,2,0.9625176
Bu akşam 20:00'da Youtube'da,0.9566859602928162,0.04331406205892563,1,0.95668596
"UFC Fight Night bahis tahminleri, goy goy ve biraz Fenerbahçe - Rangers maçını konuşuruz.

w/",0.01982366107404232,0.9801763296127319,2,0.9801763
"Dana White: ""Bu gece Avustralya'da televizyonda yastık dövüşü gördüm. Sizlerden Power Slap hakkında bir daha asla bir kelime duymak istemiyorum, tamam mı? Asla.""",0.013140574097633362,0.9868594408035278,2,0.98685944
Sizce Fighting Nerds'den ilk kaybeden isim kim olacak?,0.9827483296394348,0.017251713201403618,1,0.9827483
"kartı İbo Aslan yenilgisi hariç fena değildi. 

12 maçta 8 bitiriş! 6 nakavt, 2 pes ettirme",0.020092708989977837,0.979907214641571,2,0.9799072
Aktif dövüşçülerde en uzun nakavt serileri,0.36160027980804443,0.6383997797966003,2,0.6383998
"Ion Cutelaba ve Magomed Ankalaev arasında gerçekleşen ilk dövüşte hakemin erken araya girmesiyle Ankalaev dövüşü kazandı. Ancak tribünlerden Ankalaev'e büyük tepki vardı.

Ankalaev ise tribünlere cevap olarak orta parmak gösteriyor.",0.0,0.9920439720153809,2,0.992044
Ronaldo ekrana gelince salon yıkılıyor.,0.937721312046051,0.062278736382722855,1,0.9377213
de dev ekranda görüntüye gelince yanındaki bir erkekle öpüştü.,0.07038702815771103,0.929612934589386,2,0.92961293
Ibo Aslan doesn't mess around in the Octagon,0.0488114207983017,0.9511885643005371,2,0.95118856
"18 Mart Çanakkale Zaferi ve Şehitleri Anma Günü'nde, vatan uğruna canlarını feda eden kahramanlarımızı saygı ve minnetle anıyoruz.",0.07005704939365387,0.9299429059028625,2,0.9299429
Anakart bahis oranları!,0.12364267557859421,0.8763573169708252,2,0.8763573
"Khamzat Chimaev, İspanyol polisleriyle birlikte",0.048826586455106735,0.9511733651161194,2,0.95117337
Zhang Weili artık tercümana ihtiyaç duymuyor,0.956400454044342,0.04359956458210945,1,0.95640045
) 4 Nisan'da,0.12378458678722382,0.876215398311615,2,0.8762154
#BKFC,0.5298662185668945,0.47013381123542786,1,0.5298662
"Sean Strickland, Adesanya için:

""Günün sonunda, Izzy kendi mirasını yarattı.. Eğer dövüşmeye devam etmek istiyorsan, devam et. Ama istediğin her şeyi yapmışsın. Artık kanıtlaman gereken bir şey yok. Sporda kalıcı bir isim oldun. İsmini kazıdın, utanılacak bir şey yok.""",0.1450570672750473,0.8549429178237915,2,0.8549429
"Sean Strickland'in koçu Erick Nicksick: 

""Sean bu spordan ne istediğini tekrar gözden geçirmeli. Eğer para kazanmak istiyorsa güzel şu an doğru yolda ama ben şampiyonlara koçluk yapmak istiyorum.""",0.010543755255639553,0.9894562363624573,2,0.98945624
'te Rafael Fiziev ile rövanş maçında Amerika bayraklı şortunu giyecek,0.02567349560558796,0.9743265509605408,2,0.97432655
#UFCVegas102,0.5298662185668945,0.47013381123542786,1,0.5298662
"hakkında konuşuyor:

""UFC'nin ilk yıllarında da aynı eleştiriler vardı. Bu saçmalık, gerçek spor değil vs. 

Ancak canlı izlemek tamamen farklı bir tecrübe.""",0.014317242428660393,0.9856827855110168,2,0.9856828
Bu akşam 21.30’da,0.8902963399887085,0.1097036674618721,1,0.89029634
"İslam, en iyi arkadaşı Müslim ve Dağıstan Spor Bakanı Sazhid Sazhidov (iki kez dünya güreş şampiyonu, olimpiyat bronz madalyası sahibi) serginin açılışında.",0.019430018961429596,0.9805699586868286,2,0.98056996
ile şu an canlı yayındayız!,0.9564136862754822,0.04358627274632454,1,0.9564137
"Eski UFC dövüşçüsü Alexey Oleynik, eski eşinin tüm mal varlığını aldığını iddia ediyor: 

""Hiçbir malım, hiçbir şeyim kalmadı. Sahip olduğum her şeyi eski karıma ve çocuklarıma bıraktım""

Yaşım ve sağlık durumum nedeniyle dövüşemiyorum. Bu muhtemelen beni terk etmesinin sebebi",0.16296488046646118,0.8370351195335388,2,0.8370351
"Jean Silva: Fighting Nerds takımından olan dövüşçü UFC'de 4 maçlık galibiyet serisi içinde. 14-2. 11 nakavt, 2 pes ettirme.",0.14628663659095764,0.8537133932113647,2,0.8537134
"Dan Hooker,",0.1238124892115593,0.8761875629425049,2,0.87618756
"23 Şubat, Pazar",0.5298662185668945,0.47013381123542786,1,0.5298662
Ukrayna Devlet Başkanı Zelenski ABD Başkanı Trump'a Usyk'in WBC kemerini hediye etti.,0.0706225037574768,0.9293774366378784,2,0.92937744
"-Dillon Danis: Boks Yapmak 
+Alex Pereira:",0.025594234466552734,0.9744057655334473,2,0.97440577
"Yenilgisiz Andre Lima, üçüncü rauntta Daniel Barez’i rear-naked choke ile pes ettiriyor!

11-0.

İlk iki raunt ayakta çok iyi işler yapan AndreLima’nın ilk submission galibiyeti",0.5180668234825134,0.48193320631980896,1,0.5180668
"Song Yadong

Alt Kart",0.9667201638221741,0.03327986225485802,1,0.96672016
Magomed Ankalaev'in kemer yolculuğunun hikayesi Kaletka'da yayında.,0.7498772740364075,0.25012266635894775,1,0.7498773
Dana White,0.06999105215072632,0.9300089478492737,2,0.93000895
Jean Silva,0.07016153633594513,0.9298384785652161,2,0.9298385
DDP vs Khamzat karşılaşmasının sonucu sizce ne olur?,0.40141618251800537,0.5985838174819946,2,0.5985838
Sean Strickland’ın burnu,0.12362682074308395,0.8763731718063354,2,0.8763732
"When we announce it, you won't believe it. Get ready.",0.8902735114097595,0.10972654074430466,1,0.8902735
#UFCSeattle,0.5298662185668945,0.47013381123542786,1,0.5298662
kartından sonra olası bir MVP vs. Izzy eşleşmesi sizce nasıl olur?,0.32972466945648193,0.6702753305435181,2,0.67027533
İbo'nun performansı için ne düşünüyorsunuz?,0.07001808285713196,0.9299818873405457,2,0.9299819
Khamzat Chimaev halı sahada da takedown almadan duramıyor,0.03749729320406914,0.9625027179718018,2,0.9625027
Henüz resmen duyurulmayan Turki Alalshikh ve Dana White liderliğindeki TKO Boks Ligi'nin bu sonbaharda başlaması bekleniyor.,0.025588996708393097,0.9744110107421875,2,0.974411
ve,0.5298662185668945,0.47013381123542786,1,0.5298662
Islam Makhachev'in Dağıstan'da yerel MMA dövüşlerinde hakemlik yaptığı eski görüntüler.,0.1919737011194229,0.8080263137817383,2,0.8080263
w/,0.5298662185668945,0.47013381123542786,1,0.5298662
"Şimdi İbo Aslan geliyor.

Heyecan var mı?",0.03083025850355625,0.9691697359085083,2,0.96916974
"Nina Drama: ""Bir dövüşçü olarak sana saygı duyuyorum bu yüzden kötü bir şey söylemeyeceğim. Hem Alex hem Ankalaev ile video çektim nasıl lanet olabilirim? Lütfen açıkla. 

Daha çok antrenmana",0.0,0.9916427731513977,2,0.9916428
Ek olarak ufak bir soru daha ekledik.  Başvuru yapan arkadaşlar varsa o soruya da girip cevap verebilirse seviniriz.,0.013132872991263866,0.9868671298027039,2,0.98686713
"’ün ana maçını Magomed Ankalaev ortak kararla (49-46, 48-47, 48-47), Alex Pereira’yı yenerek şampiyon oluyor!",0.5504026412963867,0.44959741830825806,1,0.55040264
Yan ana maçta Cody Brundage ilk rauntta Julian Marquez nakavt ediyor,0.9873169660568237,0.012683073058724403,1,0.98731697
UFC'nin en seksi adamı edit,0.9566546678543091,0.043345335870981216,1,0.95665467
Fighting Nerds takımından 2 isim bu listede.,0.9667448401451111,0.03325510025024414,1,0.96674484
2025’te öyle yenilgisiz falan gezmek yok,0.8903075456619263,0.10969245433807373,1,0.89030755
Asu Almabayev,0.07005298137664795,0.929947018623352,2,0.929947
Bağlantı:,0.5298662185668945,0.47013381123542786,1,0.5298662
"| Rafael Fiziev: ""Yakında iyi haberler gelecek."" 

Sizce Fiziev'in rakibi kim olacak?",0.4353402256965637,0.564659833908081,2,0.56465983
Yan ana maç için arenaya geldiler!,0.40576979517936707,0.5942302346229553,2,0.59423023
ve Doğukan yüzleşecek!,0.5298662185668945,0.47013381123542786,1,0.5298662
Muslim Salikhov Trabzonspor formasıyla antrenmanda.,0.5298662185668945,0.47013381123542786,1,0.5298662
Luke Rockhold kaybettiği maçın son saniyelerinde Paulo Costa'ya kan banyosu yaptırıyor.,0.07004282623529434,0.9299571514129639,2,0.92995715
"Abisinin yanında...

Şampiyon Ilia Topuria, bu hafta sonu",0.030411463230848312,0.969588577747345,2,0.9695886
"de Alexander Volkanovski dövüşü öncesi kilo keserken yaşadığı zor anlar.

via: Topuria Matador - Belgesel",0.019464954733848572,0.9805349707603455,2,0.980535
"UFC'de her siklette yer alan aktif dövüşçü sayıları:

HW: 30
LHW: 40
MW: 68
WW: 89
LW: 102
FW: 85
BW: 84
FlW: 50

WBW: 32
WFL:45
SW: 49

Toplam: 674",0.16782231628894806,0.8321776390075684,2,0.83217764
Merab Dvalishvili bir müzik klibinin oyuncu seçmeleri için video göndermiş.,0.03040342964231968,0.9695965647697449,2,0.96959656
"Bruce Buffer şu ana kadar sadece üç isme “The One, The Only” anonsu yaptı.",0.26838937401771545,0.7316105961799622,2,0.7316106
"Islam üç kemeri istiyor:

""Bazıları bunun imkansız olduğunu, bazıları işe yarayacağını söylüyor. Ama ben bunu kesin olarak söyleyebilirim, üç kemer kazanma şansım var. Eğer bu şansa sahip olan biri varsa o da benim,""",0.0863986685872078,0.9136013984680176,2,0.9136014
Aleksandre Topuria'dan suplex anı!,0.048827964812517166,0.9511719942092896,2,0.951172
28 yıl önce bugün Joe Rogan ilk defa bir UFC etkinliğinde görev aldı.,0.019455809146165848,0.9805442690849304,2,0.98054427
İbo Aslan'ın sıradaki rakibi sizce kim olmalı?,0.9803282618522644,0.019671736285090446,1,0.98032826
Alex Pereira hayranlarına para dağıtıyor.,0.03041067346930504,0.9695892930030823,2,0.9695893
Aleksandre Topuria hakemlerin ortak kararıyla kazanıyor.,0.36715537309646606,0.6328445672988892,2,0.63284457
MVP walkout'da tribünleri çoşturuyor.,0.8902879357337952,0.10971201956272125,1,0.89028794
#TUF32,0.5298662185668945,0.47013381123542786,1,0.5298662
"Şampiyon Zhang Weili, herkesle arkadaş olmak istiyor",0.20097453892230988,0.7990254163742065,2,0.7990254
"Magomed Ankalaev, Alex Pereira'nın 200.000 dolarlık bahis talebine yanıt verdi

""Bir Müslüman olarak, bahis oynamanın İslam'da yasak olduğunu biliyorsunuz ve ayrıca bir Müslüman olarak her yıl servetimin %2,5'ini hayır kurumlarına vermek zorundayım, bu İslam'ın beş şartından",0.07285034656524658,0.9271497130393982,2,0.9271497
Islam Makhachev vs. Charles Oliveira,0.40160444378852844,0.5983955264091492,2,0.5983955
Karşınızda yenilgisiz Tatiana Suarez! 10-0,0.956698477268219,0.043301474303007126,1,0.9566985
Yan ana maçın dövüşçüleri Zhang Weili ve Tatiana Suarez arasındaki yüzleşme,0.8309343457221985,0.1690656840801239,1,0.83093435
"Terrance McKinney, ilk rauntta Damir Hadžović'i teknik nakavtla yeniyor. McKinney'in nakavtla gelen galibiyetlerinin tamamı ilk rauntta",0.9861059784889221,0.013893992640078068,1,0.986106
için Dillon Danis'le birlikte antrenmanlara devam ediyor.,0.02558937482535839,0.9744106531143188,2,0.97441065
Su Young You,0.8902737498283386,0.10972625017166138,1,0.89027375
Siz karta 1-10 arası kaç puan verdiniz?,0.02563577890396118,0.9743642210960388,2,0.9743642
haftası!,0.5298662185668945,0.47013381123542786,1,0.5298662
"MMA 101'de işleri biraz daha büyüterek Youtube tarafında da aktif olmak istiyoruz. Ancak bu noktada biz vakit ayıramadığımız için bir ekip arkadaşına ihtiyacımız var.

Eğer ekibe dahil olmak isterseniz aşağıdaki formu doldurarak başvurabilirsiniz.",0.0,0.990105152130127,2,0.99010515
Roman Dolidze,0.8902208209037781,0.10977914929389954,1,0.8902208
2025 laneti son hız devam ediyor. Herkesin sıfırı gidiyor,0.3734746277332306,0.626525342464447,2,0.62652534
"Aleksandre Topuria,",0.07002090662717819,0.9299790859222412,2,0.9299791
"Ignacio Bahamondes: Yükselişte olan genç dövüşçü 16-5'lik bir karneye sahip. 11 nakavt, 1 pes ettirme.",0.01942537911236286,0.9805746674537659,2,0.98057467
Tallison Teixeira 35 saniyede Justin Tafa’yı bitiriyor!,0.06999742984771729,0.9300025701522827,2,0.93000257
"'ten önce Justin Gaethje, UFC'de ilk 10'un dışında yer alan bir rakibe karşı maça çıkmamıştı",0.017366226762533188,0.9826338291168213,2,0.9826338
"Sırada ana maç var!

Manel Kape",0.9772641062736511,0.022735919803380966,1,0.9772641
")

Ana Kart",0.9379162788391113,0.06208367273211479,1,0.9379163
Menejer Ali Abdelaziz’den İbo Aslan paylaşımı,0.04882850497961044,0.9511715173721313,2,0.9511715
"Daniel Cormirer, Alex Pereira'nın güreş yeteneklerini test ediyor.",0.03042449988424778,0.9695755243301392,2,0.9695755
"Dövüşçümüz Kaan Ofli kafese yürüyor!

Kaan Ofli kafese yürürken ''Er Turan'' şarkısını tercih etti.",0.9860846400260925,0.01391539815813303,1,0.98608464
"""Yenilmeyen boksörlerin"" sadece zirveye çıkabileceği fikrini ortadan kaldırmak.",0.1236523911356926,0.8763476014137268,2,0.8763476
kartında gecenin performansı bonusunu alan dövüşçüler,0.2084900140762329,0.7915100455284119,2,0.79151005
dövüşçülerinden refleks testi.,0.5298662185668945,0.47013381123542786,1,0.5298662
"Güncel şampiyon Belal Muhammad, belki de geleceğin şampiyonu Ignacio Bahamondes’in galibiyetini kutluyor.",0.2527664303779602,0.7472335696220398,2,0.74723357
",  Israel Adesanya ve Shara Magomedov'la birlikte.",0.03747210279107094,0.9625279307365417,2,0.96252793
Akşam sürpriz konuğumuz olacak!,0.9667565226554871,0.03324345499277115,1,0.9667565
"Magomed Ankalaev'in koçu Sukhrab Magomedov, Alex Pereira'yı Ankalaev'e karşı ""bebek yağı"" sürdüğünü iddia etti.

""Magomed onu köşemize yakın çite doğru ittiğinde, Pereira'nın bir şeyle yağlandığını düşündüm

Ankalaev daha sonra üzerinde merhem varmış gibi koktuğunu ve yapışkan",0.06362567842006683,0.936374306678772,2,0.9363743
"Khamzat Chimaev'e en zorlu rakibinin kim olduğu soruldu:

""Kamaru Usman diyebilirim. Güreşi çok iyi, bana boynunu hiç vermedi. Onu 5 dakika boyunca boğmaya çalıştım ama başaramadım.""",0.012520178221166134,0.9874798655509949,2,0.98747987
Zhang Weili vs Tatiana Suarez,0.9667606353759766,0.03323941305279732,1,0.96676064
sahne arkasında.,0.8902664184570312,0.10973361134529114,1,0.8902664
"kartını izleyenler

•Israel Adesanya ve Plinio Cruz
•Joanna Jedrzejczyk
•Diego Lopes
•Tai Tuivasa",0.03749269247055054,0.9625072479248047,2,0.96250725
CHAMA,0.12374795228242874,0.8762521147727966,2,0.8762521
Fighting Nerds'den benzer işler.,0.956689715385437,0.04331027343869209,1,0.9566897
14 UFC dövüşü 14 bonus,0.04887569323182106,0.9511243104934692,2,0.9511243
"Alt kartın açılış maçında Ramazan Temirov ortak kararla (29-28, 29-28, 29-28) kazanıyor",0.9861046671867371,0.013895350508391857,1,0.98610467
"Daniel Cormier en sert vuran rakibin kimdi?

""Sadece bir kere knockdown oldum. Tabi ki o tekmeyi vuran adamı söylemeliyim. Ancak yumruk gücü olarak bakarsak Derrick Lewis derim. Ama o tekmeyi düşünürsem en sert vuran isim Jones'tu.""",0.5882046222686768,0.41179537773132324,1,0.5882046
’te aldığı galibiyetle 14. bonusunu almış oldu. Yan görev.,0.03055262751877308,0.9694474339485168,2,0.96944743
Strickland'in,0.12368208914995193,0.8763178586959839,2,0.87631786
Ricky Simon,0.5298662185668945,0.47013381123542786,1,0.5298662
"Danny Silva ayrık kararla (29-28, 28-29, 29-28) Lucas Almeida karşısında galibiyete ulaşıyor",0.9873305559158325,0.012669472023844719,1,0.98733056
Alex Pereira 25 dakika boyunca kafaya sadece 11 tane kaya değer vuruş atabildi.,0.022120123729109764,0.9778798818588257,2,0.9778799
UFC orta sıklet sıralamasında,0.04881979897618294,0.9511802196502686,2,0.9511802
posterini nasıl buldunuz?,0.07001450657844543,0.929985523223877,2,0.9299855
Başarılar!,0.5298662185668945,0.47013381123542786,1,0.5298662
Şampiyon Alex Pereira kafese geldi!,0.03047439269721508,0.9695255756378174,2,0.9695256
"Alex Pereira, Dillon Danis ile antrenman yapıyor",0.022092968225479126,0.9779070019721985,2,0.977907
Alt kartın ana maçında Waldo Cortes-Acosta ikinci rauntta Ryan Spann’i nakavt ediyor!,0.982764482498169,0.017235523089766502,1,0.9827645
’ten sonra OLASI eşleşmeler,0.9564637541770935,0.04353625699877739,1,0.95646375
Magomed Ankalaev Cumartesi günü Alex Pereira'yı yenerse:,0.025583073496818542,0.9744169116020203,2,0.9744169
Jorge Masvidal Belgeseli Kaletka'da yayında. Baya emek verdim güzel bir şeyler ortaya çıktı. İyi Seyirler (:,0.7122489809989929,0.2877510190010071,1,0.712249
Dricus Du Plessis vs Sean Strickland 2,0.03747177869081497,0.9625282287597656,2,0.9625282
"Gecenin belkide yılın en iyi maçlarından birini izledik!

Rongzhu vs Kody Steele",0.022130677476525307,0.9778693318367004,2,0.97786933
"Tony Ferguson: ""Kaybetmekten bıktım a.k. Artık kazanmak istiyorum.""",0.03750744089484215,0.9624925255775452,2,0.9624925
