temiz_metin,konu_1_skor,konu_2_skor,dominant_konu,dominant_konu_skor
"Hindistan'da çekilen videoda Türkiye'den ithal ürünlerin protesto edildiği görüldü.
Videoda Türkiye'nin Pakistan'a verdiği destek sebebiyle ""Made in Türkiye"" yazılı ürünlerin tezgahlardan kaldırıldığı ve Türkiye ifadelerinin karalandığı anlar kaydedildi.
https://gidadedektifi.com/status/2324",0.50838125,0.4916188,1.0,0.50838125
"Türkiye’de gıda skandalları sürüyor,
Denetimler, cezalar ve dahası tüketicilere yapılan ifşalar da bu ahlaksızlıkları ve sahtekar firmaları caydırmıyor!
Mayıs ayının ilk yarısında iki hafta boyunca Eskişehir’de gıda denetimlerini sürdüren Tarım ve Orman Bakanlığı yüzlerce",0.9711171,0.028882885,1.0,0.9711171
"Gıda Dedektifi Mobil uygulamasına kbrvc tarafından gönderilen şikayette; ""Ankara'nın Çankaya ilçesinde Hoşdere caddesindeki A101 mağazasında limonların hali içler acısı. Adamların kilosu 70 liraya sattıkları limona bakar mısınız?"" ifadeleri yer alıyor.",,,,
"Yoket markasıyla satışa sunulan tavuk nugget görünümlü bitkisel nugget ürünü içeriğinde;
Tekstüre soya proteini,
Pamuk yağı,
Patates nişastası,
Dekstroz,
Maltodekstrin,
Maya ekstraktı,
Tütsü aroma vericisi ve içeriği beyan edilmeyen aroma vericiler var.
https://gidadedektifi.com/status/2375",,,,
Alanya Belediyesi tarafından Saray Mahallesi Hoca Ahmet Yesevi Caddesi’nde faaliyet gösteren bir restoranda yapılan bir denetimde çekilen görüntüler bugün sosyal medyada yayınlandı. Mide bulandıran görüntüleri izlerken siz de halk sağlığını tehdit eden ve bu kadarı da olmaz,,,,
"Türkiye'de birileri haftalardır palm yağı güzellemesi yapıyor. Organize bir şekilde yönetilen sosyal medya hesaplarıyla bazı firmaların şakşakçısı olan sözde hurafeci hesaplar palm yağını öve öve bitiremiyor.
Bir doktora yapılan ahlaksız teklif elime geçti.
Açıklayacağım.",,,,
"Kızılay tarafından üretilerek satışa sunulan şekersiz limonata içeriğinde %10 oranında limon suyu konsantresi ile doğal limon aroma vericisi bulunuyor.
Ürün ayrıca çeşitli katkı maddeleri ve tatlandırıcı olarak Asesülfam Potasyum ve Sukraloz içeriyor. https://",,,,
"Sakarya’nın Pamukova ilçesinde merdiven altı bir tesiste sağlıksız şartlarda üretildiği tespit edilen 5 ton kaşar peyniri ele geçirildi.
Tarım Orman İl Müdürlüğü ile jandarmanın düzenlediği operasyonda 5 ton sahte kaşar peynirine el konulduğu açıklandı.
https://gidadedektifi.com/status/2343",,,,
"Türkiye'de üretilerek Almanya ve Çek Cumhuriyeti'ne ihraç edilen dubai çikolatası içeriğinde güvenli limitlerin 7 katı oranında aflatoksin tespit edildi.
RASFF'ten yapılan duyuruya göre ürünler piyasadan toplatılırken, marka bilgisi kamuoyuna açıklanmadı. https://",,,,
"Pegasus'un iç hat uçuşlarında 180 ₺ fiyatla kahve diye satışa sunduğu bu ürün içeriğinde;
Kahve beyazlatıcısı,
Köpük yapıcı karışım,
Glikoz şurubu,
Tam hidrojenize bitkisel yağ,
Emülgatör,
Stabilizör,
Renklendirici ile Cappuccino aroma vericisi bulunuyor. https://",,,,
"Gıda Dedektifi Mobil uygulamasına honeybadger tarafından gönderilen şikayette; ""Şırnak merkezde faaliyet gösteren A101 mağazasında son tüketim tarihi geçmiş organik sertifikalı yumurtaları indirimli olarak satışa sunuyorlar."" ifadeleri yer alıyor.",,,,
"Geçen hafta Türkiye'den Avrupa Birliği ülkelerine ihraç edilmek istenen fakat yüksek pestisit sebebiyle sınırdan dönen, toplatılan veya iade edilen ürünler:
Organik kuru incir
Kuru incir
Taze biber
Kuru kayısı
Organik susam
Fındık
Kekik
Armut
Helva https://",,,,
"Dondurma değil,
Bitkisel yağlı sütlü buz!
Algida markasıyla dondurma görünümünde satılan bu üründe ilk 3 sırada;
Su,
Sofra şekeri ve
Palm yağı ve hindistan cevizi yağı var.
Ürün ayrıca çeşitli katkı maddeleri ve içeriği bilinmeyen aroma vericiler içeriyor. https://",,,,
"Sakarya’nın Adapazarı ilçesinde düğünde ikram edilen tavuk ve pilav 22 kişiyi zehirledi.
Yemek sonrasında mide bulantısı, kusma, baş dönmesi ve halsizlik şikayetleri yaşayan 22 kişi hastaneye başvurduğu duyuruldu.",,,,
"Ferrero markasıyla satışa sunulan oyuncaklı sürpriz yumurta ürünü Kinder Joy Hindistan'dan ülkemize ithal ediliyor.
Ürün 20 gr'lık tek adette 10,2 gr ilave şeker yani yaklaşık 5 küp şeker içeriyor. Üründe içeriği bilinmeyen yapay aroma vericiler var.
https://gidadedektifi.com/status/2348",,,,
"""Sütü sevdirir"" sloganıyla ve çilek görselleriyle satılan Nestlé Nesquik Çilek Aromalı süt çilek değil, yapay çilek aroma vericisi içeriyor.
Ürünün 180 ml'lik tek kutusunu tüketen bir çocuk 9,5 gr ilave şeker yani yaklaşık 5 küp şeker tüketmiş oluyor.
https://gidadedektifi.com/status/2376",,,,
"Tereyağlı ifadesi ve tereyağ görselleriyle satılan Superfresh markalı milföy hamurunda %1 tereyağ bulunuyor.
Ürün içeriğinde tereyağdan daha yüksek oranda açıkça yapay aroma vericiler ile palm, pamuk ve kanola yağlarını içeren margarin yer alıyor. https://",,,,
"Coca Cola Türkiye tarafından üretilerek Cappy markasıyla satılan %100 Elma suyunun içinden tanımlanamayan bir cisim çıktı.
Sosyal medyada ""Cappy canavarı"" olarak bilinen bu ve benzeri cisimler Cappy ürünlerinden çıkmasıyla biliniyor. https://",,,,
Daha fazlasını göster,,,,
"Bravo Fenerbahçe Beko.
Bu şampiyonluk size çok yakıştı! @FBBasketbol",,,,
"Gıda Dedektifi Mobil uygulamasına kbrvc tarafından gönderilen şikayette; ""Ankara'nın Çankaya ilçesinde Hoşdere caddesindeki A101 mağazasında limonların hali içler acısı. Adamların kilosu 70 liraya sattıkları limona bakar mısınız?"" ifadeleri yer alıyor.
https://gidadedektifi.com/sikayet/1442",,,,
"Sakarya’nın Pamukova ilçesinde önceki gün Sakarya İl Jandarma Komutanlığı İstihbarat Şube Müdürlüğü ekipleri bir operasyon düzenledi.
Yahu, bu gıda dedektifi hesabı değil mi?
Artık jandarmanın kaçakçılık ya da uyuşturucu operasyonlarını falan mı konu etmeye başladınız diyenler",,,,
"Eti tarafından uzun yıllardır üretilen Popkek Çikolatalı Kek ürününün tek tek paketlenmiş mini çeşidini inceleyeceğiz.
18 gr'lık tek adet mini kekte 5,9 gr ilave şeker yani yaklaşık 3 küp şeker bulunuyor. Ürün ayrıca margarin formunda palm yağı içeriyor.",,,,
"A101 mağazalarında kg fiyatı 70₺'ye satışa sunulan limonların içler acısı hali Gıda Dedektifi Mobil kullanıcısı tarafından böyle görüntülendi.
Eğer zamanında indirim uygulansaydı; Bu limonlar çöpe gideceğini bir ailenin sofrasına gidebilirdi.
@TCTarim",,,,
"Sabri Ülker Vakfı sponsorluğunda palm yağını övme komitesi (!) çalışmalarına tüm samimiyetsizliği ve yüzsüzlüğüyle devam ediyor.
Utanmıyorlar.
Sizi aptal yerine koyanlara ve sponsorlarından aldıkları paralarla algı yapan bu sözde uzmanların oyununa gelmeyin. @iletisim @TCTarim",,,,
"Marketlerdeki sos reyonlarında “Omega-3 kaynağı” ve “Vegan” ibareleriyle dikkat çeken V-Label International tarafından verilen Vegan sertifikasına sahip olan Calve Vegan Mayonez ürününü inceleyeceğiz.
Üründe içeriğinde yumurta veya süt ürünü yer almıyor.",,,,
"Yoket markasıyla satışa sunulan tavuk nugget görünümlü bitkisel nugget ürünü içeriğinde;
Tekstüre soya proteini,
Pamuk yağı,
Patates nişastası,
Dekstroz,
Maltodekstrin,
Maya ekstraktı,
Tütsü aroma vericisi ve içeriği beyan edilmeyen aroma vericiler var. https://",,,,
"Birkaç gündür bazı haber siteleri ve hatta ulusal TV'ler bakanlığın sanki yeni bir domuz eti tespiti var gibi algı yapıyor.
Tarım ve Orman Bakanlığı'nın yeni bir domuz eti tespiti yok. Size 2 yıllık süreçte yayınlanan ifşaları yeni bir habermiş gibi sunanlara inanmayın. @TCTarim",,,,
